timestamp,dt,meas_0,meas_1,meas_2,meas_3,control_0,control_1,control_2,control_3,sensor_mask_0,sensor_mask_1,sensor_mask_2,sensor_mask_3
1.006000,0.004000,-0.903000,-1.621000,-2.727000,1.200000,0.000000,-0.000000,-0.000000,0.001177,1,1,1,1
1.010000,0.004000,-0.863000,-1.631000,-2.715000,1.200000,0.000000,-0.000000,-0.000000,0.001177,1,1,1,1
1.014000,0.004000,-0.785000,-1.625000,-2.711000,1.190000,0.000000,-0.000000,-0.000000,0.001177,1,1,1,1
1.018000,0.006000,-0.718000,-1.633000,-2.741000,1.190000,0.000000,-0.000000,-0.000000,0.001177,1,1,1,1
1.024000,0.004000,-0.631000,-1.625000,-2.780000,1.190000,0.000000,-0.000000,-0.000000,0.001176,1,1,1,1
1.028000,0.004000,-0.531000,-1.625000,-2.809000,1.190000,0.000000,-0.000000,-0.000000,0.001176,1,1,1,1
1.032000,0.004000,-0.466000,-1.641000,-2.849000,1.190000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.036000,0.004000,-0.368000,-1.668000,-2.866000,1.190000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.040000,0.004000,-0.260000,-1.677000,-2.885000,1.210000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.044000,0.008000,-0.211000,-1.649000,-2.923000,1.210000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.052000,0.004000,-0.156000,-1.637000,-2.976000,1.210000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.056000,0.004000,-0.060000,-1.621000,-3.024000,1.210000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.060000,0.004000,0.042000,-1.659000,-3.085000,1.210000,0.000000,0.000000,-0.000000,0.001176,1,1,1,1
1.064000,0.004000,0.101000,-1.640000,-3.138000,1.190000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.068000,0.002000,0.249000,-1.613000,-3.184000,1.190000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.070000,0.006000,0.385000,-1.602000,-3.238000,1.190000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.076000,0.004000,0.518000,-1.639000,-3.320000,1.180000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.080000,0.006000,0.652000,-1.618000,-3.401000,1.180000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.086000,0.004000,0.793000,-1.606000,-3.473000,1.220000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.090000,0.004000,0.927000,-1.605000,-3.537000,1.220000,0.000000,-0.000000,-0.000000,0.001177,1,1,1,1
1.094000,0.004000,1.006000,-1.581000,-3.600000,1.220000,0.000000,0.000000,-0.000000,0.001176,1,1,1,1
1.098000,0.006000,1.138000,-1.582000,-3.664000,1.210000,0.000000,-0.000000,-0.000000,0.001175,1,1,1,1
1.104000,0.004000,1.326000,-1.611000,-3.731000,1.210000,0.000000,-0.000000,-0.000000,0.001175,1,1,1,1
1.108000,0.004000,1.483000,-1.622000,-3.770000,1.190000,0.000000,0.000000,-0.000000,0.001176,1,1,1,1
1.112000,0.004000,1.682000,-1.620000,-3.781000,1.190000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.116000,0.006000,1.871000,-1.631000,-3.807000,1.190000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
1.122000,0.002000,2.055000,-1.626000,-3.835000,1.200000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.124000,0.006000,2.226000,-1.629000,-3.876000,1.200000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.130000,0.004000,2.377000,-1.633000,-3.922000,1.200000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.134000,0.004000,2.499000,-1.619000,-3.980000,1.200000,0.000000,0.000000,-0.000000,0.001176,1,1,1,1
1.138000,0.004000,2.600000,-1.609000,-4.045000,1.200000,0.000000,0.000000,-0.000000,0.001176,1,1,1,1
1.142000,0.004000,2.689000,-1.604000,-4.105000,1.200000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.146000,0.004000,2.785000,-1.599000,-4.170000,1.190000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.150000,0.006000,2.961000,-1.589000,-4.236000,1.190000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
1.156000,0.004000,3.091000,-1.585000,-4.310000,1.190000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.160000,0.004000,3.283000,-1.549000,-4.373000,1.220000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.164000,0.004000,3.478000,-1.560000,-4.435000,1.220000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.168000,0.004000,3.635000,-1.563000,-4.508000,1.220000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.172000,0.006000,3.778000,-1.564000,-4.571000,1.200000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.178000,0.004000,3.904000,-1.553000,-4.597000,1.200000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.182000,0.004000,4.008000,-1.560000,-4.617000,1.200000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.186000,0.004000,4.095000,-1.570000,-4.632000,1.220000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.190000,0.004000,4.137000,-1.530000,-4.643000,1.220000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.194000,0.004000,4.191000,-1.498000,-4.652000,1.220000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.198000,0.006000,4.249000,-1.499000,-4.655000,1.200000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
1.204000,0.004000,4.313000,-1.501000,-4.647000,1.200000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
1.208000,0.004000,4.392000,-1.518000,-4.636000,1.200000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
1.212000,0.004000,4.473000,-1.485000,-4.625000,1.210000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
1.216000,0.004000,4.542000,-1.476000,-4.621000,1.210000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
1.220000,0.006000,4.613000,-1.470000,-4.608000,1.210000,0.000000,-0.000000,-0.000000,0.001178,1,1,1,1
1.226000,0.004000,4.671000,-1.470000,-4.606000,1.200000,0.000000,-0.000000,-0.000000,0.001178,1,1,1,1
1.230000,0.006000,4.641000,-1.458000,-4.619000,1.200000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
1.236000,0.004000,4.665000,-1.453000,-4.636000,1.200000,0.000000,0.000000,-0.000000,0.001182,1,1,1,1
1.240000,0.004000,4.685000,-1.441000,-4.659000,1.200000,0.000000,-0.000000,-0.000000,0.001182,1,1,1,1
1.244000,0.004000,4.753000,-1.449000,-4.672000,1.200000,0.000000,-0.000000,-0.000000,0.001181,1,1,1,1
1.248000,0.004000,4.794000,-1.460000,-4.697000,1.230000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
1.252000,0.004000,4.843000,-1.456000,-4.721000,1.230000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
1.256000,0.004000,4.901000,-1.439000,-4.736000,1.230000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
1.260000,0.004000,4.951000,-1.435000,-4.745000,1.240000,0.000000,0.000000,-0.000000,0.001181,1,1,1,1
1.264000,0.006000,4.944000,-1.475000,-4.752000,1.240000,0.000000,0.000000,-0.000000,0.001182,1,1,1,1
1.270000,0.004000,4.920000,-1.468000,-4.755000,1.220000,0.000000,0.000000,-0.000000,0.001181,1,1,1,1
1.274000,0.004000,4.928000,-1.468000,-4.774000,1.220000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
1.278000,0.004000,4.883000,-1.465000,-4.796000,1.220000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
1.282000,0.006000,4.860000,-1.487000,-4.819000,1.200000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
1.288000,0.004000,4.860000,-1.509000,-4.828000,1.200000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
1.292000,0.004000,4.843000,-1.516000,-4.846000,1.220000,0.000000,0.000000,-0.000000,0.001182,1,1,1,1
1.296000,0.004000,4.843000,-1.516000,-4.859000,1.220000,0.000000,0.000000,-0.000000,0.001182,1,1,1,1
1.300000,0.004000,4.878000,-1.540000,-4.879000,1.220000,0.000000,0.000000,-0.000000,0.001181,1,1,1,1
1.304000,0.006000,4.893000,-1.611000,-4.960000,1.200000,0.000000,-0.000000,-0.000000,0.001180,1,1,1,1
1.310000,0.004000,4.787000,-1.508000,-5.058000,1.200000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
1.314000,0.004000,4.754000,-1.496000,-5.181000,1.200000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
1.318000,0.004000,4.682000,-1.465000,-5.339000,1.200000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
1.322000,0.004000,4.579000,-1.483000,-5.502000,1.200000,0.000000,0.000000,-0.000000,0.001181,1,1,1,1
1.326000,0.006000,4.461000,-1.507000,-5.690000,1.200000,0.000000,0.000000,-0.000000,0.001182,1,1,1,1
1.332000,0.004000,4.348000,-1.465000,-5.882000,1.200000,0.000000,0.000000,0.000000,0.001182,1,1,1,1
1.336000,0.004000,4.284000,-1.441000,-6.110000,1.200000,0.000000,0.000000,0.000000,0.001181,1,1,1,1
1.340000,0.004000,4.156000,-1.442000,-6.352000,1.200000,0.000000,0.000000,0.000000,0.001180,1,1,1,1
1.344000,0.004000,4.042000,-1.425000,-6.602000,1.220000,0.000000,0.000000,0.000000,0.001179,1,1,1,1
1.348000,0.006000,3.953000,-1.392000,-6.840000,1.220000,0.000000,0.000000,0.000000,0.001180,1,1,1,1
1.354000,0.004000,3.965000,-1.408000,-7.067000,1.220000,0.000000,0.000000,0.000000,0.001182,1,1,1,1
1.358000,0.004000,3.929000,-1.446000,-7.263000,1.190000,0.000000,0.000000,0.000000,0.001181,1,1,1,1
1.362000,0.006000,3.829000,-1.409000,-7.446000,1.190000,0.000000,0.000000,0.000000,0.001181,1,1,1,1
1.368000,0.004000,3.789000,-1.398000,-7.618000,1.190000,0.000000,0.000000,0.000000,0.001178,1,1,1,1
1.372000,0.004000,3.738000,-1.350000,-7.803000,1.200000,0.000000,0.000000,0.000000,0.001177,1,1,1,1
1.376000,0.002000,3.678000,-1.394000,-7.957000,1.200000,0.000000,0.000000,0.000000,0.001177,1,1,1,1
1.378000,0.006000,3.611000,-1.431000,-8.082000,1.200000,0.000000,0.000000,0.000000,0.001177,1,1,1,1
1.384000,0.004000,3.551000,-1.440000,-8.172000,1.190000,0.000000,0.000000,0.000000,0.001181,1,1,1,1
1.388000,0.004000,3.506000,-1.400000,-8.263000,1.190000,0.000000,0.000000,0.000000,0.001181,1,1,1,1
1.392000,0.006000,3.478000,-1.407000,-8.334000,1.190000,0.000000,0.000000,0.000000,0.001179,1,1,1,1
1.398000,0.002000,3.460000,-1.437000,-8.377000,1.180000,0.000000,0.000000,0.000000,0.001176,1,1,1,1
1.400000,0.006000,3.444000,-1.469000,-8.368000,1.180000,0.000000,0.000000,0.000000,0.001175,1,1,1,1
1.406000,0.004000,3.423000,-1.466000,-8.331000,1.180000,0.000000,0.000000,0.000000,0.001176,1,1,1,1
1.410000,0.004000,3.395000,-1.471000,-8.307000,1.170000,0.000000,0.000000,0.000000,0.001177,1,1,1,1
1.414000,0.006000,3.362000,-1.485000,-8.316000,1.170000,0.000000,0.000000,0.000000,0.001177,1,1,1,1
1.420000,0.004000,3.294000,-1.483000,-8.323000,1.170000,0.000000,0.000000,0.000000,0.001176,1,1,1,1
1.424000,0.004000,3.249000,-1.464000,-8.288000,1.210000,0.000000,0.000000,0.000000,0.001175,1,1,1,1
1.428000,0.004000,3.180000,-1.393000,-8.212000,1.210000,0.000000,0.000000,0.000000,0.001174,1,1,1,1
1.432000,0.004000,3.108000,-1.432000,-8.125000,1.210000,0.000000,0.000000,0.000000,0.001174,1,1,1,1
1.436000,0.006000,3.080000,-1.301000,-7.977000,1.180000,0.000000,0.000000,0.000000,0.001174,1,1,1,1
1.442000,0.004000,3.102000,-1.141000,-7.815000,1.180000,0.000000,0.000000,0.000000,0.001174,1,1,1,1
1.446000,0.004000,3.068000,-1.045000,-7.628000,1.180000,0.000000,0.000000,0.000000,0.001172,1,1,1,1
1.450000,0.004000,3.053000,-0.997000,-7.437000,1.200000,0.000000,0.000000,0.000000,0.001171,1,1,1,1
1.454000,0.006000,3.040000,-0.967000,-7.201000,1.200000,0.000000,0.000000,0.000000,0.001171,1,1,1,1
1.460000,0.004000,3.016000,-0.867000,-6.919000,1.200000,0.000000,0.000000,0.000000,0.001172,1,1,1,1
1.464000,0.004000,2.988000,-0.753000,-6.613000,1.180000,0.000000,0.000000,0.000000,0.001172,1,1,1,1
1.468000,0.006000,2.960000,-0.670000,-6.276000,1.180000,0.000000,0.000000,0.000000,0.001171,1,1,1,1
1.474000,0.004000,2.859000,-0.648000,-5.913000,1.180000,0.000000,0.000000,0.000000,0.001171,1,1,1,1
1.478000,0.004000,2.787000,-0.608000,-5.503000,1.140000,0.000000,0.000000,0.000000,0.001173,1,1,1,1
1.482000,0.004000,2.691000,-0.608000,-5.130000,1.140000,0.000000,0.000000,0.000000,0.001173,1,1,1,1
1.486000,0.004000,2.576000,-0.528000,-4.751000,1.140000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.490000,0.004000,2.458000,-0.383000,-4.370000,1.180000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.494000,0.006000,2.357000,-0.293000,-3.982000,1.180000,0.000000,0.000000,-0.000000,0.001168,1,1,1,1
1.500000,0.004000,2.262000,-0.297000,-3.598000,1.180000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.504000,0.004000,2.198000,-0.266000,-3.232000,1.200000,0.000000,-0.000000,-0.000000,0.001173,1,1,1,1
1.508000,0.004000,2.122000,-0.162000,-2.915000,1.200000,0.000000,-0.000000,-0.000000,0.001173,1,1,1,1
1.512000,0.004000,2.004000,-0.008000,-2.625000,1.200000,0.000000,-0.000000,-0.000000,0.001172,1,1,1,1
1.516000,0.004000,1.937000,0.113000,-2.343000,1.190000,0.000000,-0.000000,-0.000000,0.001170,1,1,1,1
1.520000,0.006000,1.883000,0.154000,-2.107000,1.190000,0.000000,-0.000000,-0.000000,0.001170,1,1,1,1
1.526000,0.004000,1.842000,0.177000,-1.902000,1.190000,0.000000,-0.000000,-0.000000,0.001170,1,1,1,1
1.530000,0.004000,1.813000,0.230000,-1.733000,1.170000,0.000000,-0.000000,-0.000000,0.001171,1,1,1,1
1.534000,0.004000,1.793000,0.305000,-1.568000,1.170000,0.000000,-0.000000,-0.000000,0.001172,1,1,1,1
1.538000,0.004000,1.782000,0.341000,-1.457000,1.170000,0.000000,-0.000000,-0.000000,0.001172,1,1,1,1
1.542000,0.004000,1.777000,0.365000,-1.380000,1.190000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.546000,0.006000,1.782000,0.349000,-1.329000,1.190000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.552000,0.004000,1.790000,0.363000,-1.314000,1.190000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.556000,0.004000,1.753000,0.392000,-1.323000,1.190000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.560000,0.004000,1.754000,0.408000,-1.340000,1.190000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.564000,0.004000,1.761000,0.457000,-1.336000,1.190000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.568000,0.004000,1.758000,0.404000,-1.308000,1.200000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.572000,0.006000,1.746000,0.378000,-1.269000,1.200000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.578000,0.004000,1.715000,0.394000,-1.191000,1.200000,0.000000,0.000000,-0.000000,0.001168,1,1,1,1
1.582000,0.004000,1.596000,0.339000,-1.150000,1.210000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.586000,0.004000,1.480000,0.326000,-1.090000,1.210000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.590000,0.004000,1.392000,0.313000,-1.013000,1.210000,0.000000,0.000000,-0.000000,0.001173,1,1,1,1
1.594000,0.006000,1.301000,0.309000,-0.937000,1.180000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.600000,0.004000,1.218000,0.313000,-0.838000,1.180000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.604000,0.004000,1.155000,0.303000,-0.733000,1.180000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.608000,0.004000,1.109000,0.299000,-0.607000,1.190000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.612000,0.004000,1.086000,0.277000,-0.478000,1.190000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.616000,0.004000,1.072000,0.271000,-0.356000,1.190000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.620000,0.006000,1.072000,0.234000,-0.204000,1.200000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.626000,0.004000,1.042000,0.221000,-0.054000,1.200000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.630000,0.004000,0.822000,0.181000,0.040000,1.200000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.634000,0.006000,0.758000,0.109000,0.122000,1.190000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.640000,0.004000,0.697000,0.150000,0.233000,1.190000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.644000,0.004000,0.663000,0.157000,0.330000,1.190000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.648000,0.006000,0.660000,0.125000,0.415000,1.170000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.654000,0.004000,0.693000,0.057000,0.512000,1.170000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.658000,0.004000,0.738000,0.046000,0.583000,1.170000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.662000,0.004000,0.769000,0.050000,0.649000,1.160000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.666000,0.004000,0.763000,0.055000,0.702000,1.160000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.670000,0.004000,0.714000,0.013000,0.716000,1.160000,0.000000,-0.000000,-0.000000,0.001169,1,1,1,1
1.674000,0.004000,0.625000,-0.020000,0.731000,1.160000,0.000000,-0.000000,-0.000000,0.001170,1,1,1,1
1.678000,0.006000,0.515000,-0.013000,0.733000,1.160000,0.000000,-0.000000,-0.000000,0.001171,1,1,1,1
1.684000,0.004000,0.405000,0.019000,0.723000,1.160000,0.000000,-0.000000,-0.000000,0.001172,1,1,1,1
1.688000,0.004000,0.330000,0.028000,0.748000,1.180000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.692000,0.006000,0.295000,0.007000,0.744000,1.180000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.698000,0.004000,0.300000,-0.019000,0.735000,1.180000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.702000,0.004000,0.329000,-0.022000,0.708000,1.190000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.706000,0.004000,0.431000,0.058000,0.691000,1.190000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.710000,0.004000,0.494000,0.070000,0.665000,1.190000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.714000,0.004000,0.569000,0.027000,0.646000,1.170000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.718000,0.004000,0.629000,-0.020000,0.633000,1.170000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.722000,0.006000,0.701000,-0.059000,0.603000,1.170000,0.000000,0.000000,-0.000000,0.001173,1,1,1,1
1.728000,0.004000,0.743000,-0.117000,0.559000,1.150000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.732000,0.004000,0.748000,-0.221000,0.506000,1.150000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.736000,0.004000,0.824000,-0.312000,0.458000,1.150000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.740000,0.004000,0.912000,-0.399000,0.411000,1.170000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.744000,0.006000,0.904000,-0.459000,0.352000,1.170000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.750000,0.004000,0.996000,-0.555000,0.295000,1.170000,0.000000,0.000000,-0.000000,0.001173,1,1,1,1
1.754000,0.004000,1.080000,-0.667000,0.202000,1.150000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.758000,0.006000,1.148000,-0.744000,0.123000,1.150000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.764000,0.004000,1.205000,-0.862000,0.040000,1.150000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.768000,0.004000,1.189000,-0.972000,-0.009000,1.150000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.772000,0.002000,1.171000,-1.005000,-0.047000,1.150000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.774000,0.006000,1.224000,-1.061000,-0.086000,1.150000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.780000,0.004000,1.231000,-1.120000,-0.168000,1.150000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.784000,0.006000,1.320000,-1.189000,-0.229000,1.150000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.790000,0.004000,1.350000,-1.230000,-0.290000,1.150000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.794000,0.004000,1.388000,-1.248000,-0.329000,1.150000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.798000,0.002000,1.439000,-1.282000,-0.360000,1.150000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.800000,0.006000,1.538000,-1.315000,-0.388000,1.150000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.806000,0.004000,1.577000,-1.324000,-0.413000,1.150000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.810000,0.006000,1.628000,-1.332000,-0.428000,1.150000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.816000,0.004000,1.665000,-1.320000,-0.437000,1.180000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.820000,0.006000,1.678000,-1.325000,-0.454000,1.180000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.826000,0.004000,1.671000,-1.324000,-0.447000,1.160000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.830000,0.002000,1.644000,-1.323000,-0.447000,1.160000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.832000,0.006000,1.604000,-1.360000,-0.447000,1.160000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.838000,0.004000,1.578000,-1.373000,-0.452000,1.170000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.842000,0.004000,1.584000,-1.344000,-0.463000,1.170000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.846000,0.004000,1.645000,-1.320000,-0.477000,1.170000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.850000,0.004000,1.674000,-1.347000,-0.495000,1.160000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.854000,0.004000,1.663000,-1.354000,-0.517000,1.160000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.858000,0.006000,1.638000,-1.317000,-0.541000,1.160000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.864000,0.004000,1.594000,-1.257000,-0.556000,1.160000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.868000,0.004000,1.555000,-1.203000,-0.576000,1.160000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.872000,0.004000,1.544000,-1.151000,-0.596000,1.160000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.876000,0.006000,1.529000,-1.108000,-0.620000,1.150000,0.000000,0.000000,-0.000000,0.001168,1,1,1,1
1.882000,0.002000,1.535000,-1.084000,-0.671000,1.150000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.884000,0.006000,1.628000,-1.010000,-0.722000,1.150000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.890000,0.006000,1.726000,-0.966000,-0.790000,1.140000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.896000,0.004000,1.807000,-0.905000,-0.886000,1.140000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.900000,0.004000,1.865000,-0.868000,-0.989000,1.170000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.904000,0.004000,1.916000,-0.813000,-1.095000,1.170000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.908000,0.004000,1.947000,-0.757000,-1.234000,1.170000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.912000,0.004000,1.958000,-0.702000,-1.375000,1.150000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.916000,0.006000,1.946000,-0.631000,-1.516000,1.150000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.922000,0.004000,1.901000,-0.579000,-1.628000,1.150000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.926000,0.004000,1.919000,-0.585000,-1.732000,1.150000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.930000,0.004000,1.965000,-0.546000,-1.821000,1.150000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.934000,0.004000,2.005000,-0.474000,-1.885000,1.150000,0.000000,0.000000,-0.000000,0.001169,1,1,1,1
1.938000,0.004000,2.055000,-0.411000,-1.945000,1.150000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.942000,0.006000,2.087000,-0.343000,-1.985000,1.150000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.948000,0.004000,2.121000,-0.298000,-2.028000,1.130000,0.000000,-0.000000,-0.000000,0.001171,1,1,1,1
1.952000,0.004000,2.139000,-0.254000,-2.099000,1.130000,0.000000,-0.000000,-0.000000,0.001171,1,1,1,1
1.956000,0.004000,2.137000,-0.228000,-2.180000,1.130000,0.000000,-0.000000,-0.000000,0.001170,1,1,1,1
1.960000,0.004000,2.118000,-0.191000,-2.252000,1.130000,0.000000,-0.000000,-0.000000,0.001169,1,1,1,1
1.964000,0.004000,2.106000,-0.173000,-2.316000,1.130000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.968000,0.006000,2.122000,-0.211000,-2.377000,1.130000,0.000000,0.000000,-0.000000,0.001170,1,1,1,1
1.974000,0.004000,2.162000,-0.211000,-2.424000,1.140000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.978000,0.006000,2.229000,-0.180000,-2.449000,1.140000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.984000,0.002000,2.291000,-0.164000,-2.474000,1.170000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.986000,0.004000,2.334000,-0.149000,-2.463000,1.170000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
1.990000,0.004000,2.364000,-0.145000,-2.458000,1.170000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
1.994000,0.006000,2.380000,-0.134000,-2.448000,1.150000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
2.000000,0.004000,2.374000,-0.127000,-2.432000,1.150000,0.000000,0.000000,-0.000000,0.001171,1,1,1,1
2.004000,0.004000,2.347000,-0.127000,-2.407000,1.140000,0.000000,0.000000,-0.000000,0.001172,1,1,1,1
2.008000,0.004000,2.302000,-0.135000,-2.374000,1.140000,0.000000,0.000000,-0.000000,0.001174,1,1,1,1
