timestamp,dt,meas_0,meas_1,meas_2,meas_3,control_0,sensor_mask_0,sensor_mask_1,sensor_mask_2,sensor_mask_3
1.232000,0.004000,0.502539,0.172567,-0.595696,-9.704483,0.126519,1,1,1,1
1.236000,0.004000,0.542646,0.190448,-0.440439,-9.803681,0.116456,1,1,1,1
1.240000,0.004000,0.534393,0.184323,-0.534427,-9.754242,0.115734,1,1,1,1
1.244000,0.004000,0.528135,0.209425,-0.474397,-9.783328,0.108203,1,1,1,1
1.248000,0.004000,0.531431,0.164623,-0.719164,-9.779792,0.099047,1,1,1,1
1.252000,0.004000,0.516201,0.175234,-0.554449,-9.794895,0.138004,1,1,1,1
1.256000,0.004000,0.531236,0.179480,-0.492637,-9.786388,0.073880,1,1,1,1
1.260000,0.004000,0.491980,0.183416,-0.697622,-9.812488,0.132867,1,1,1,1
1.264000,0.004000,0.519309,0.195730,-0.491758,-9.917114,0.095651,1,1,1,1
1.268000,0.004000,0.544907,0.123196,-0.545378,-9.856608,0.126356,1,1,1,1
1.272000,0.004000,0.528199,0.171237,-0.842203,-9.865188,0.111586,1,1,1,1
1.276000,0.004000,0.517498,0.193519,-0.755577,-9.691605,0.053231,1,1,1,1
1.280000,0.004000,0.521705,0.195356,-0.405963,-9.800935,0.124505,1,1,1,1
1.284000,0.004000,0.525606,0.189603,-0.643459,-9.853081,0.080763,1,1,1,1
1.288000,0.004000,0.515652,0.206831,-0.653063,-9.657464,0.093424,1,1,1,1
1.292000,0.004000,0.517639,0.177716,-0.510589,-9.753168,0.069633,1,1,1,1
1.296000,0.004000,0.540687,0.166844,-0.475546,-9.759039,0.092660,1,1,1,1
1.300000,0.004000,0.519046,0.200547,-0.614539,-9.869368,0.127212,1,1,1,1
1.304000,0.004000,0.537636,0.212355,-0.499059,-9.812988,0.106155,1,1,1,1
1.308000,0.004000,0.532668,0.199061,-0.471223,-9.829430,0.078508,1,1,1,1
1.312000,0.004000,0.498598,0.190083,-0.712431,-9.907533,0.135263,1,1,1,1
1.316000,0.004000,0.531840,0.208790,-0.664923,-9.716407,0.098165,1,1,1,1
1.320000,0.004000,0.538145,0.171126,-0.609730,-9.838784,0.074625,1,1,1,1
1.324000,0.004000,0.528637,0.181689,-0.714098,-9.776271,0.081813,1,1,1,1
1.328000,0.004000,0.517978,0.205064,-0.561791,-9.881343,0.107983,1,1,1,1
1.332000,0.004000,0.535961,0.194766,-0.534308,-9.983725,0.118459,1,1,1,1
1.336000,0.004000,0.518266,0.188941,-0.823305,-9.680438,0.120008,1,1,1,1
1.340000,0.004000,0.509043,0.169070,-0.541595,-9.857089,0.063254,1,1,1,1
1.344000,0.004000,0.511164,0.159723,-0.425315,-9.748513,0.096201,1,1,1,1
1.348000,0.004000,0.530197,0.204328,-0.784720,-9.682684,0.069616,1,1,1,1
1.352000,0.004000,0.525824,0.141036,-0.561088,-9.891002,0.089644,1,1,1,1
1.356000,0.004000,0.553685,0.191396,-0.609943,-9.932939,0.084524,1,1,1,1
1.360000,0.004000,0.557924,0.177494,-0.437484,-9.876848,0.096360,1,1,1,1
1.364000,0.004000,0.550008,0.143362,-0.486790,-9.877221,0.101623,1,1,1,1
1.368000,0.004000,0.545704,0.217261,-0.688227,-9.944267,0.083917,1,1,1,1
1.372000,0.004000,0.521421,0.181125,-0.479064,-9.821721,0.077360,1,1,1,1
1.376000,0.004000,0.511315,0.155972,-0.553876,-9.674369,0.090130,1,1,1,1
1.380000,0.004000,0.499999,0.145211,-0.789698,-9.982026,0.072978,1,1,1,1
1.384000,0.004000,0.558145,0.159209,-0.814372,-9.745868,0.104357,1,1,1,1
1.388000,0.004000,0.536534,0.169503,-0.720314,-9.914433,0.111807,1,1,1,1
1.392000,0.004000,0.500861,0.143687,-0.728847,-9.836145,0.107877,1,1,1,1
1.396000,0.004000,0.520574,0.216683,-0.576361,-9.843052,0.135814,1,1,1,1
1.400000,0.004000,0.518783,0.194111,-0.568522,-9.931526,0.111540,1,1,1,1
1.404000,0.004000,0.522819,0.191382,-0.659519,-9.804211,0.149408,1,1,1,1
1.408000,0.004000,0.526968,0.181615,-0.717350,-9.656811,0.099535,1,1,1,1
1.412000,0.004000,0.512126,0.187905,-0.757490,-9.990814,0.096981,1,1,1,1
1.416000,0.004000,0.539993,0.215129,-0.585468,-9.636564,0.080955,1,1,1,1
1.420000,0.004000,0.522239,0.165300,-0.425344,-9.752162,0.081202,1,1,1,1
1.424000,0.004000,0.517437,0.209545,-0.585857,-9.830557,0.094330,1,1,1,1
1.428000,0.004000,0.517349,0.187064,-0.502810,-9.865910,0.117267,1,1,1,1
1.432000,0.004000,0.519023,0.160443,-0.594987,-9.903302,0.062708,1,1,1,1
1.436000,0.004000,0.499939,0.162960,-0.496820,-9.830515,0.091247,1,1,1,1
1.440000,0.004000,0.521633,0.153119,-0.575562,-9.722893,0.127215,1,1,1,1
1.444000,0.004000,0.527151,0.195803,-0.583728,-9.907401,0.089430,1,1,1,1
1.448000,0.004000,0.544915,0.206705,-0.781894,-9.823466,0.108708,1,1,1,1
1.452000,0.004000,0.538371,0.126229,-0.434484,-9.888553,0.112513,1,1,1,1
1.456000,0.004000,0.525843,0.224721,-0.699653,-9.881544,0.094284,1,1,1,1
1.460000,0.004000,0.484964,0.170850,-0.727610,-9.643940,0.081812,1,1,1,1
1.464000,0.004000,0.512597,0.157134,-0.702262,-9.841994,0.159236,1,1,1,1
1.468000,0.004000,0.511650,0.194015,-0.492822,-9.767737,0.084711,1,1,1,1
1.472000,0.004000,0.552346,0.190114,-0.506354,-9.789136,0.122580,1,1,1,1
1.476000,0.004000,0.519588,0.184080,-0.445614,-9.833868,0.072485,1,1,1,1
1.480000,0.004000,0.522801,0.174188,-0.742205,-9.640445,0.144399,1,1,1,1
1.484000,0.004000,0.506995,0.194351,-0.684656,-9.752202,0.072491,1,1,1,1
1.488000,0.004000,0.534760,0.199030,-0.843842,-9.552973,0.072300,1,1,1,1
1.492000,0.004000,0.533632,0.209930,-0.772133,-9.906115,0.091879,1,1,1,1
1.496000,0.004000,0.535321,0.166222,-0.707944,-9.948845,0.062297,1,1,1,1
1.500000,0.004000,0.523944,0.165725,-0.592040,-9.711795,0.114601,1,1,1,1
1.504000,0.004000,0.544945,0.179983,-0.877093,-9.956082,0.108926,1,1,1,1
1.508000,0.004000,0.502183,0.173028,-0.613180,-9.652195,0.109504,1,1,1,1
1.512000,0.004000,0.558577,0.215915,-1.055658,-9.970260,0.096672,1,1,1,1
1.516000,0.004000,0.525990,0.182176,-0.721950,-9.753542,0.098073,1,1,1,1
1.520000,0.004000,0.532316,0.174429,-0.483260,-9.909697,0.125429,1,1,1,1
1.524000,0.004000,0.527086,0.163325,-0.790169,-9.851566,0.096350,1,1,1,1
1.528000,0.004000,0.495287,0.135419,-0.579595,-9.712882,0.098947,1,1,1,1
1.532000,0.004000,0.538997,0.158984,-0.503160,-9.830169,0.094924,1,1,1,1
1.536000,0.004000,0.538042,0.189368,-0.527771,-9.641106,0.103378,1,1,1,1
1.540000,0.004000,0.501364,0.172384,-0.608854,-9.626595,0.114181,1,1,1,1
1.544000,0.004000,0.529272,0.180835,-0.534226,-9.827306,0.072284,1,1,1,1
1.548000,0.004000,0.524220,0.199415,-0.594156,-9.884479,0.094238,1,1,1,1
1.552000,0.004000,0.514323,0.165565,-0.760848,-9.955252,0.102662,1,1,1,1
1.556000,0.004000,0.538633,0.202681,-0.774521,-9.737847,0.095760,1,1,1,1
1.560000,0.004000,0.525352,0.168264,-0.820577,-9.680295,0.134561,1,1,1,1
1.564000,0.004000,0.539992,0.157977,-0.650287,-9.753754,0.110638,1,1,1,1
1.568000,0.004000,0.517292,0.184708,-0.754317,-9.722180,0.068229,1,1,1,1
1.572000,0.004000,0.540373,0.174901,-0.761232,-9.712543,0.095140,1,1,1,1
1.576000,0.004000,0.531570,0.161235,-0.524236,-9.651588,0.104899,1,1,1,1
1.580000,0.004000,0.551223,0.181743,-0.657613,-9.909367,0.060958,1,1,1,1
1.584000,0.004000,0.519888,0.231399,-0.726875,-9.766963,0.082115,1,1,1,1
1.588000,0.004000,0.550274,0.150555,-0.891617,-9.764670,0.120927,1,1,1,1
1.592000,0.004000,0.533589,0.231954,-0.532936,-9.968687,0.109132,1,1,1,1
1.596000,0.004000,0.542879,0.181671,-0.697533,-9.907266,0.127243,1,1,1,1
1.600000,0.004000,0.549504,0.183187,-0.915103,-9.791189,0.082128,1,1,1,1
1.604000,0.004000,0.543175,0.172908,-0.789789,-9.642896,0.081888,1,1,1,1
1.608000,0.004000,0.525509,0.174857,-0.486210,-9.930019,0.119780,1,1,1,1
1.612000,0.004000,0.545190,0.205035,-0.533330,-9.774612,0.124884,1,1,1,1
1.616000,0.004000,0.527920,0.180504,-0.590658,-9.720127,0.104173,1,1,1,1
1.620000,0.004000,0.525098,0.164866,-0.652952,-9.752820,0.056173,1,1,1,1
1.624000,0.004000,0.535723,0.160642,-0.673655,-9.874814,0.117871,1,1,1,1
1.628000,0.004000,0.516033,0.202615,-0.883909,-9.829771,0.119006,1,1,1,1
1.632000,0.004000,0.515508,0.198125,-0.731173,-9.658394,0.091066,1,1,1,1
1.636000,0.004000,0.540656,0.208077,-0.467167,-9.878486,0.092649,1,1,1,1
1.640000,0.004000,0.557912,0.161034,-0.676489,-9.854006,0.123607,1,1,1,1
1.644000,0.004000,0.547852,0.206412,-0.513844,-9.695010,0.102544,1,1,1,1
1.648000,0.004000,0.543261,0.159914,-0.681476,-9.864762,0.103297,1,1,1,1
1.652000,0.004000,0.517070,0.194180,-0.686586,-9.827252,0.123443,1,1,1,1
1.656000,0.004000,0.530947,0.174948,-0.941445,-9.846337,0.080002,1,1,1,1
1.660000,0.004000,0.542680,0.220269,-0.856013,-9.756226,0.076977,1,1,1,1
1.664000,0.004000,0.521310,0.236638,-0.650161,-9.713384,0.100310,1,1,1,1
1.668000,0.004000,0.550356,0.156325,-0.710254,-9.829601,0.087010,1,1,1,1
1.672000,0.004000,0.537769,0.144365,-0.853891,-9.715890,0.114863,1,1,1,1
1.676000,0.004000,0.538163,0.158092,-0.680439,-9.876905,0.106255,1,1,1,1
1.680000,0.004000,0.523767,0.196715,-0.646708,-9.782414,0.119508,1,1,1,1
1.684000,0.004000,0.523110,0.199515,-0.664223,-9.914259,0.106100,1,1,1,1
1.688000,0.004000,0.547343,0.178160,-0.620998,-9.748443,0.082432,1,1,1,1
1.692000,0.004000,0.547416,0.148763,-0.927978,-9.650956,0.108302,1,1,1,1
1.696000,0.004000,0.530125,0.202337,-0.686015,-9.648445,0.086817,1,1,1,1
1.700000,0.004000,0.530618,0.140581,-0.519151,-9.794064,0.107064,1,1,1,1
1.704000,0.004000,0.533014,0.185382,-0.928324,-9.754771,0.119539,1,1,1,1
1.708000,0.004000,0.550992,0.201929,-0.619558,-9.804410,0.100533,1,1,1,1
1.712000,0.004000,0.532634,0.178554,-0.552744,-9.507595,0.117637,1,1,1,1
1.716000,0.004000,0.525908,0.196134,-0.761570,-9.867059,0.112974,1,1,1,1
1.720000,0.004000,0.524251,0.210245,-0.785832,-9.828424,0.106772,1,1,1,1
1.724000,0.004000,0.553615,0.160918,-0.889117,-9.767590,0.112710,1,1,1,1
1.728000,0.004000,0.549614,0.188004,-0.612356,-9.723597,0.099425,1,1,1,1
1.732000,0.004000,0.542452,0.212642,-0.632974,-9.807059,0.099343,1,1,1,1
1.736000,0.004000,0.525328,0.196528,-0.735137,-9.783415,0.103855,1,1,1,1
1.740000,0.004000,0.542848,0.178077,-0.814070,-9.726342,0.088461,1,1,1,1
1.744000,0.004000,0.539887,0.179982,-0.836667,-9.685841,0.088803,1,1,1,1
1.748000,0.004000,0.541808,0.154048,-0.758912,-9.834924,0.071883,1,1,1,1
1.752000,0.004000,0.535570,0.174862,-0.895612,-9.957817,0.076033,1,1,1,1
1.756000,0.004000,0.536301,0.129673,-0.566239,-9.764107,0.120805,1,1,1,1
1.760000,0.004000,0.529960,0.165691,-0.696670,-9.675557,0.119064,1,1,1,1
1.764000,0.004000,0.553905,0.146275,-0.771133,-9.889386,0.109972,1,1,1,1
1.768000,0.004000,0.532116,0.154762,-0.663396,-10.084045,0.101326,1,1,1,1
1.772000,0.004000,0.521680,0.176341,-0.635475,-9.754287,0.112195,1,1,1,1
1.776000,0.004000,0.550968,0.148804,-1.089920,-9.728659,0.075447,1,1,1,1
1.780000,0.004000,0.526442,0.160156,-0.616279,-9.605325,0.078583,1,1,1,1
1.784000,0.004000,0.528459,0.151994,-0.654199,-9.955205,0.094893,1,1,1,1
1.788000,0.004000,0.518485,0.150651,-0.689775,-9.785293,0.079796,1,1,1,1
1.792000,0.004000,0.551594,0.173833,-0.743597,-9.816857,0.109136,1,1,1,1
1.796000,0.004000,0.552949,0.164411,-0.698367,-9.890097,0.071826,1,1,1,1
1.800000,0.004000,0.530516,0.189523,-0.423474,-9.974196,0.090501,1,1,1,1
1.804000,0.004000,0.520991,0.184589,-0.632015,-10.049090,0.065151,1,1,1,1
1.808000,0.004000,0.541286,0.154340,-0.729113,-9.707746,0.096795,1,1,1,1
1.812000,0.004000,0.509196,0.201094,-0.788147,-9.708979,0.107823,1,1,1,1
1.816000,0.004000,0.563071,0.161630,-0.630096,-9.796293,0.086058,1,1,1,1
1.820000,0.004000,0.551106,0.155840,-0.589060,-9.906433,0.063950,1,1,1,1
1.824000,0.004000,0.539053,0.201691,-0.700431,-9.702378,0.089477,1,1,1,1
1.828000,0.004000,0.512768,0.192646,-0.599472,-9.755294,0.082120,1,1,1,1
1.832000,0.004000,0.554841,0.176787,-0.853556,-9.765144,0.124388,1,1,1,1
1.836000,0.004000,0.550841,0.201012,-0.636293,-9.755018,0.120264,1,1,1,1
1.840000,0.004000,0.548998,0.159931,-0.649460,-9.688338,0.122094,1,1,1,1
1.844000,0.004000,0.533135,0.175100,-0.887500,-9.832431,0.096347,1,1,1,1
1.848000,0.004000,0.520268,0.176106,-0.710661,-9.987203,0.122692,1,1,1,1
1.852000,0.004000,0.562003,0.183541,-0.500989,-9.745252,0.110859,1,1,1,1
1.856000,0.004000,0.537872,0.197438,-0.680653,-9.603624,0.084916,1,1,1,1
1.860000,0.004000,0.556543,0.120429,-0.669194,-9.770310,0.089095,1,1,1,1
1.864000,0.004000,0.509550,0.136799,-0.732159,-9.751363,0.113317,1,1,1,1
1.868000,0.004000,0.509660,0.203651,-0.966332,-9.697396,0.095930,1,1,1,1
1.872000,0.004000,0.541582,0.183207,-0.489054,-9.658742,0.097847,1,1,1,1
1.876000,0.004000,0.527883,0.141375,-0.749552,-9.482438,0.105121,1,1,1,1
1.880000,0.004000,0.541241,0.142934,-0.573979,-9.872332,0.101837,1,1,1,1
1.884000,0.004000,0.517191,0.158400,-0.727129,-9.749155,0.097904,1,1,1,1
1.888000,0.004000,0.540915,0.207239,-0.753470,-9.762966,0.138972,1,1,1,1
1.892000,0.004000,0.554406,0.165779,-0.938424,-9.759811,0.130583,1,1,1,1
1.896000,0.004000,0.518125,0.141407,-0.718178,-9.847671,0.096378,1,1,1,1
1.900000,0.004000,0.523744,0.179366,-0.760826,-9.755900,0.099507,1,1,1,1
1.904000,0.004000,0.539495,0.176222,-0.794647,-9.757147,0.130132,1,1,1,1
1.908000,0.004000,0.556732,0.180091,-0.665985,-9.764067,0.116066,1,1,1,1
1.912000,0.004000,0.531450,0.173637,-0.815207,-9.744359,0.090493,1,1,1,1
1.916000,0.004000,0.514181,0.160529,-0.937057,-9.682176,0.083526,1,1,1,1
1.920000,0.004000,0.524668,0.151392,-0.817366,-9.912034,0.112989,1,1,1,1
1.924000,0.004000,0.540478,0.167307,-0.657992,-9.690917,0.090832,1,1,1,1
1.928000,0.004000,0.534756,0.156769,-0.689254,-9.743895,0.119449,1,1,1,1
1.932000,0.004000,0.540275,0.188919,-0.726976,-9.677370,0.101712,1,1,1,1
1.936000,0.004000,0.555553,0.165485,-0.663166,-9.768754,0.094482,1,1,1,1
1.940000,0.004000,0.555437,0.188650,-0.438887,-9.772675,0.118709,1,1,1,1
1.944000,0.004000,0.534959,0.158962,-0.999060,-9.703912,0.105996,1,1,1,1
1.948000,0.004000,0.524790,0.142700,-0.542685,-9.702866,0.104124,1,1,1,1
1.952000,0.004000,0.526193,0.193294,-1.173386,-9.719568,0.091264,1,1,1,1
1.956000,0.004000,0.552352,0.153079,-0.448992,-9.761447,0.076244,1,1,1,1
1.960000,0.004000,0.530734,0.137624,-0.774492,-9.745711,0.079286,1,1,1,1
1.964000,0.004000,0.545084,0.161564,-0.664161,-9.691811,0.090093,1,1,1,1
1.968000,0.004000,0.551707,0.138733,-0.649156,-9.825158,0.067577,1,1,1,1
1.972000,0.004000,0.538682,0.142818,-0.809435,-9.781666,0.033514,1,1,1,1
1.976000,0.004000,0.556602,0.160011,-0.878646,-9.642732,0.092432,1,1,1,1
1.980000,0.004000,0.552374,0.163474,-0.670582,-9.741362,0.121058,1,1,1,1
1.984000,0.004000,0.549863,0.121311,-0.734186,-9.825375,0.091823,1,1,1,1
1.988000,0.004000,0.544173,0.168065,-0.754192,-9.662624,0.100807,1,1,1,1
1.992000,0.004000,0.564736,0.168990,-0.875373,-9.900562,0.050590,1,1,1,1
1.996000,0.004000,0.527329,0.138110,-0.700948,-9.811447,0.083841,1,1,1,1
2.000000,0.004000,0.527274,0.179531,-0.946250,-9.864983,0.103566,1,1,1,1
2.004000,0.004000,0.541827,0.158595,-0.878956,-9.760467,0.075495,1,1,1,1
2.008000,0.004000,0.538020,0.171625,-0.860482,-9.657168,0.085388,1,1,1,1
2.012000,0.004000,0.542426,0.132112,-0.684739,-9.842318,0.113296,1,1,1,1
2.016000,0.004000,0.556504,0.183496,-0.525694,-9.780528,0.082906,1,1,1,1
2.020000,0.004000,0.535573,0.128650,-0.765010,-9.705408,0.070981,1,1,1,1
2.024000,0.004000,0.522352,0.194689,-0.787552,-9.859933,0.095341,1,1,1,1
2.028000,0.004000,0.537447,0.184030,-0.822617,-9.717533,0.112645,1,1,1,1
2.032000,0.004000,0.539164,0.150561,-0.849721,-9.810492,0.069191,1,1,1,1
2.036000,0.004000,0.540066,0.163314,-0.779222,-9.816662,0.135411,1,1,1,1
2.040000,0.004000,0.502053,0.177851,-0.854330,-9.645363,0.136842,1,1,1,1
2.044000,0.004000,0.555491,0.133856,-0.732879,-9.836451,0.095584,1,1,1,1
2.048000,0.004000,0.544219,0.188803,-0.858696,-9.889874,0.103570,1,1,1,1
2.052000,0.004000,0.532540,0.173452,-0.734391,-9.891072,0.088194,1,1,1,1
2.056000,0.004000,0.558407,0.165315,-0.595914,-9.805250,0.083240,1,1,1,1
2.060000,0.004000,0.524596,0.140684,-0.770956,-9.806445,0.104944,1,1,1,1
2.064000,0.004000,0.553325,0.189433,-0.821565,-9.772473,0.133047,1,1,1,1
2.068000,0.004000,0.554352,0.124807,-1.160052,-9.768641,0.073104,1,1,1,1
2.072000,0.004000,0.530083,0.142426,-0.972005,-9.686685,0.103545,1,1,1,1
2.076000,0.004000,0.536597,0.159065,-0.829003,-9.868355,0.107015,1,1,1,1
2.080000,0.004000,0.538703,0.164098,-0.834300,-9.776734,0.094295,1,1,1,1
2.084000,0.004000,0.530099,0.151572,-0.827444,-9.664051,0.070331,1,1,1,1
2.088000,0.004000,0.516961,0.120056,-0.735772,-9.798017,0.102185,1,1,1,1
2.092000,0.004000,0.522487,0.135749,-0.753197,-9.689864,0.104864,1,1,1,1
2.096000,0.004000,0.528551,0.167092,-0.762956,-9.853322,0.081259,1,1,1,1
2.100000,0.004000,0.514025,0.201839,-0.657039,-9.751699,0.055854,1,1,1,1
2.104000,0.004000,0.562398,0.193314,-0.890871,-9.870935,0.117416,1,1,1,1
2.108000,0.004000,0.560263,0.157702,-0.888235,-9.666971,0.098844,1,1,1,1
2.112000,0.004000,0.557111,0.165525,-0.973760,-9.750549,0.094897,1,1,1,1
2.116000,0.004000,0.504247,0.187726,-0.860174,-9.963283,0.102641,1,1,1,1
2.120000,0.004000,0.544759,0.178897,-0.817604,-9.903616,0.038578,1,1,1,1
2.124000,0.004000,0.522348,0.151947,-0.838800,-9.801783,0.094789,1,1,1,1
2.128000,0.004000,0.549010,0.125805,-1.104613,-9.800601,0.130420,1,1,1,1
2.132000,0.004000,0.559639,0.156101,-0.747764,-9.746713,0.113639,1,1,1,1
2.136000,0.004000,0.527291,0.147280,-0.665820,-9.591819,0.075500,1,1,1,1
2.140000,0.004000,0.535174,0.144991,-0.879183,-9.788034,0.085834,1,1,1,1
2.144000,0.004000,0.541436,0.161332,-1.009335,-9.793792,0.032764,1,1,1,1
2.148000,0.004000,0.524448,0.172757,-0.853030,-9.657625,0.096933,1,1,1,1
2.152000,0.004000,0.546712,0.166727,-0.780146,-9.898386,0.094263,1,1,1,1
2.156000,0.004000,0.578614,0.202874,-0.880902,-9.782917,0.095948,1,1,1,1
2.160000,0.004000,0.552769,0.142364,-1.166509,-9.787049,0.047300,1,1,1,1
2.164000,0.004000,0.544595,0.134475,-0.708769,-9.683500,0.107316,1,1,1,1
2.168000,0.004000,0.572696,0.178960,-0.879992,-9.935129,0.101991,1,1,1,1
2.172000,0.004000,0.551239,0.172023,-0.801209,-9.866918,0.122852,1,1,1,1
2.176000,0.004000,0.532501,0.173067,-0.852848,-9.780836,0.065167,1,1,1,1
2.180000,0.004000,0.550702,0.201345,-0.995397,-9.838412,0.143419,1,1,1,1
2.184000,0.004000,0.536300,0.123789,-1.038311,-9.743500,0.066991,1,1,1,1
2.188000,0.004000,0.545230,0.163677,-0.917722,-9.806026,0.066258,1,1,1,1
2.192000,0.004000,0.545756,0.146502,-0.824191,-9.688867,0.110098,1,1,1,1
2.196000,0.004000,0.535014,0.165455,-0.893759,-9.629860,0.083570,1,1,1,1
2.200000,0.004000,0.532215,0.157216,-0.827582,-9.751992,0.075036,1,1,1,1
2.204000,0.004000,0.539270,0.184031,-0.667494,-9.720326,0.103658,1,1,1,1
2.208000,0.004000,0.532321,0.140935,-0.746508,-9.778479,0.095418,1,1,1,1
2.212000,0.004000,0.565523,0.163571,-0.740890,-10.009034,0.083329,1,1,1,1
2.216000,0.004000,0.545559,0.196021,-0.995648,-9.841314,0.091637,1,1,1,1
2.220000,0.004000,0.519568,0.172374,-1.014104,-9.887905,0.108361,1,1,1,1
2.224000,0.004000,0.538896,0.165619,-0.930135,-9.760891,0.095404,1,1,1,1
2.228000,0.004000,0.557580,0.134439,-0.721984,-9.804315,0.082107,1,1,1,1
2.232000,0.004000,0.554319,0.187312,-0.717886,-9.895786,0.091714,1,1,1,1
2.236000,0.004000,0.556010,0.206409,-0.823947,-9.714858,0.100918,1,1,1,1
2.240000,0.004000,0.556207,0.184199,-1.027621,-9.811649,0.102544,1,1,1,1
2.244000,0.004000,0.564766,0.158291,-0.635464,-9.751037,0.057486,1,1,1,1
2.248000,0.004000,0.517030,0.149060,-0.638610,-9.800625,0.066467,1,1,1,1
2.252000,0.004000,0.553169,0.180507,-0.838773,-9.649748,0.086801,1,1,1,1
2.256000,0.004000,0.552508,0.143230,-0.820362,-9.900473,0.076360,1,1,1,1
2.260000,0.004000,0.507225,0.171508,-0.787722,-9.886476,0.092553,1,1,1,1
2.264000,0.004000,0.549023,0.161021,-1.010077,-9.657411,0.064761,1,1,1,1
2.268000,0.004000,0.539870,0.123334,-0.981499,-9.808023,0.096746,1,1,1,1
2.272000,0.004000,0.572481,0.144123,-0.732845,-9.715791,0.100826,1,1,1,1
2.276000,0.004000,0.558965,0.192350,-0.941738,-9.641107,0.062375,1,1,1,1
2.280000,0.004000,0.554370,0.169127,-0.859444,-9.741608,0.067864,1,1,1,1
2.284000,0.004000,0.578110,0.167061,-0.909128,-9.802293,0.072040,1,1,1,1
2.288000,0.004000,0.538739,0.153946,-0.625580,-9.753790,0.087598,1,1,1,1
2.292000,0.004000,0.543103,0.132313,-1.002550,-9.953010,0.024928,1,1,1,1
2.296000,0.004000,0.585918,0.185733,-0.878452,-9.693199,0.037740,1,1,1,1
2.300000,0.004000,0.537617,0.153284,-1.094571,-9.704945,0.103854,1,1,1,1
2.304000,0.004000,0.551146,0.134540,-0.909470,-9.754566,0.055405,1,1,1,1
2.308000,0.004000,0.548857,0.152698,-1.014560,-9.784661,0.076998,1,1,1,1
2.312000,0.004000,0.553261,0.091638,-0.940110,-9.932792,0.077401,1,1,1,1
2.316000,0.004000,0.561599,0.138906,-0.812309,-9.810760,0.070084,1,1,1,1
2.320000,0.004000,0.546623,0.128150,-0.790914,-9.611167,0.068124,1,1,1,1
2.324000,0.004000,0.556476,0.142240,-0.889960,-9.569540,0.056306,1,1,1,1
2.328000,0.004000,0.539071,0.173531,-0.958475,-9.828404,0.074419,1,1,1,1
2.332000,0.004000,0.540161,0.177844,-1.021855,-9.720401,0.097133,1,1,1,1
2.336000,0.004000,0.567210,0.131156,-0.922396,-9.926062,0.068576,1,1,1,1
2.340000,0.004000,0.550077,0.200924,-0.975787,-9.827170,0.074569,1,1,1,1
2.344000,0.004000,0.562621,0.163837,-0.749913,-9.702969,0.065836,1,1,1,1
2.348000,0.004000,0.548890,0.134079,-1.082090,-10.035370,0.037125,1,1,1,1
2.352000,0.004000,0.558885,0.165786,-1.049509,-9.526833,0.064551,1,1,1,1
2.356000,0.004000,0.544401,0.143338,-0.862051,-9.633764,0.095108,1,1,1,1
2.360000,0.004000,0.577809,0.135113,-0.858272,-9.701501,0.048007,1,1,1,1
2.364000,0.004000,0.555074,0.150972,-1.192288,-9.881650,0.032061,1,1,1,1
2.368000,0.004000,0.536189,0.142893,-0.954057,-9.726552,0.051190,1,1,1,1
2.372000,0.004000,0.537052,0.123588,-0.953803,-9.812224,0.078684,1,1,1,1
2.376000,0.004000,0.528135,0.178179,-1.039432,-9.893846,0.066194,1,1,1,1
2.380000,0.004000,0.510189,0.141436,-0.947812,-9.703604,0.008192,1,1,1,1
2.384000,0.004000,0.550830,0.189226,-0.783166,-9.760456,0.048772,1,1,1,1
2.388000,0.004000,0.536931,0.164367,-0.845279,-9.613005,0.043275,1,1,1,1
2.392000,0.004000,0.532909,0.117847,-0.870886,-9.959338,0.060589,1,1,1,1
2.396000,0.004000,0.542296,0.134821,-0.900427,-9.844630,0.054097,1,1,1,1
2.400000,0.004000,0.539803,0.154404,-0.921203,-9.568396,0.057685,1,1,1,1
2.404000,0.004000,0.524076,0.138858,-1.036134,-9.680774,0.062077,1,1,1,1
2.408000,0.004000,0.551299,0.179442,-0.635657,-9.925652,0.057469,1,1,1,1
2.412000,0.004000,0.543197,0.130118,-0.746075,-9.763728,0.069830,1,1,1,1
2.416000,0.004000,0.544649,0.097143,-0.801804,-9.727060,0.087505,1,1,1,1
2.420000,0.004000,0.533906,0.124291,-0.822479,-9.719643,0.063043,1,1,1,1
2.424000,0.004000,0.543150,0.170640,-0.603007,-9.814016,0.075904,1,1,1,1
2.428000,0.004000,0.554259,0.131331,-0.678842,-9.792372,0.113672,1,1,1,1
2.432000,0.004000,0.524875,0.165184,-0.800770,-9.798944,0.046046,1,1,1,1
2.436000,0.004000,0.523687,0.138737,-0.823624,-9.894619,0.026525,1,1,1,1
2.440000,0.004000,0.551328,0.171361,-0.834007,-9.722670,0.075466,1,1,1,1
2.444000,0.004000,0.565838,0.157917,-1.139532,-9.556185,0.069265,1,1,1,1
2.448000,0.004000,0.548558,0.119426,-0.891815,-9.796409,0.070366,1,1,1,1
2.452000,0.004000,0.533931,0.151298,-0.789602,-9.731885,0.067856,1,1,1,1
2.456000,0.004000,0.564455,0.134520,-0.897430,-9.707316,0.107151,1,1,1,1
2.460000,0.004000,0.582129,0.165756,-0.939759,-9.692986,0.064527,1,1,1,1
2.464000,0.004000,0.552908,0.145826,-0.974749,-9.748054,0.071329,1,1,1,1
