Attitude Estimation Problem
timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.740000,-0.004841,0.002372,-0.010420,0.038678,0.072261,8.318020,16.981705,1.059191,34.262561
0.741000,-0.004849,0.002332,-0.010505,0.007874,0.017280,8.339146,16.907073,1.075725,34.397882
0.742000,-0.004901,0.002380,-0.010482,0.042116,0.059440,8.325793,17.156827,0.810523,34.577922
0.743000,-0.004482,0.002997,-0.010222,-0.005638,0.034241,8.354221,16.936730,0.600997,34.706701
0.744000,-0.004448,0.002919,-0.010264,0.003170,-0.002568,8.319119,16.951257,0.919543,34.389432
0.745000,-0.004465,0.002948,-0.010286,0.005595,-0.002724,8.331057,17.190112,1.031649,34.627076
0.746000,-0.004474,0.002943,-0.010245,0.021400,0.071466,8.299512,16.979232,0.957901,34.603037
0.747000,-0.004957,0.003096,-0.010813,0.025901,0.053417,8.336856,17.382680,1.026550,34.329449
0.748000,-0.004931,0.003127,-0.010781,-0.009156,0.012406,8.328338,17.136482,0.935720,34.137740
0.749000,-0.004942,0.003094,-0.010800,0.012938,0.022558,8.352423,16.729273,0.954711,34.526295
0.750000,-0.004920,0.003095,-0.010793,0.003012,-0.004388,8.321860,17.027851,1.137876,34.342762
0.751000,-0.004729,0.002588,-0.010786,0.020756,0.040652,8.333117,16.817480,0.808478,34.405494
0.752000,-0.004776,0.002554,-0.010833,0.041176,0.011238,8.317834,17.073237,0.813902,34.110402
0.753000,-0.004758,0.002536,-0.010876,0.042184,-0.005994,8.325295,16.589351,0.991318,34.305554
0.754000,-0.004752,0.002532,-0.010833,0.035789,0.058116,8.339689,16.697902,1.088009,34.820803
0.755000,-0.004776,0.002526,-0.010828,0.024808,0.012605,8.354067,17.065949,1.019346,34.576512
0.756000,-0.004750,0.002571,-0.010775,-0.013233,0.010561,8.334199,16.638407,1.138853,34.762081
0.757000,-0.004663,0.002677,-0.009922,0.001002,0.037685,8.335064,17.437819,0.883345,34.304572
0.758000,-0.004703,0.002705,-0.009916,0.046776,0.042223,8.313906,17.345582,1.063780,34.691819
0.759000,-0.004696,0.002662,-0.009890,0.024540,0.016667,8.344791,16.959084,1.019986,34.320416
0.760000,-0.004691,0.002656,-0.009854,0.012180,0.041476,8.290473,17.082637,0.900651,34.974909
0.761000,-0.004556,0.003120,-0.010009,-0.034534,0.003086,8.361580,17.189225,0.553090,34.523167
0.762000,-0.004520,0.003138,-0.010078,-0.012327,0.048089,8.313435,17.154341,0.876389,34.311072
0.763000,-0.004553,0.003154,-0.010001,0.005958,0.032383,8.359524,17.210545,0.782497,34.634446
0.764000,-0.004559,0.003151,-0.010014,0.022558,0.041010,8.352525,16.881680,0.864867,34.707849
0.765000,-0.004201,0.002517,-0.010006,-0.002017,0.054753,8.344552,17.177322,0.973806,34.517926
0.766000,-0.004126,0.002494,-0.009944,0.028675,0.030050,8.317560,17.100430,0.815283,34.231533
0.767000,-0.004118,0.002421,-0.009994,-0.006830,0.016865,8.307887,17.192544,1.262587,34.640189
0.768000,-0.004128,0.002480,-0.009957,0.018086,0.028502,8.335077,17.131763,0.735001,34.692819
0.769000,-0.004110,0.002501,-0.009975,0.020506,0.011702,8.304404,17.175443,1.114303,34.723058
0.770000,-0.004180,0.002474,-0.009958,0.006037,0.017407,8.308625,17.388159,0.753124,34.275590
0.771000,-0.003902,0.001839,-0.009729,0.044825,0.002085,8.367172,17.111076,0.790185,34.312859
0.772000,-0.003868,0.001739,-0.009787,0.016442,0.052858,8.343888,17.317520,0.773543,34.521856
0.773000,-0.004123,0.002341,-0.009486,0.023038,0.066445,8.304552,16.768067,0.980105,34.751909
0.774000,-0.004144,0.002354,-0.009403,0.007425,0.015703,8.292178,17.315991,1.169299,34.508977
0.775000,-0.004171,0.002364,-0.009423,-0.002775,0.070623,8.322880,17.296329,1.050848,34.439555
0.776000,-0.004158,0.002415,-0.009402,0.050535,0.074889,8.386773,17.155638,1.138635,34.268372
0.777000,-0.004219,0.002366,-0.009399,0.048942,0.080344,8.332935,16.877716,0.940352,34.288829
0.778000,-0.004144,0.002348,-0.009402,0.015103,0.038704,8.326380,16.843793,0.887007,34.715365
0.779000,-0.004225,0.002608,-0.008771,0.013496,0.047890,8.316985,17.269309,1.029894,34.559032
0.780000,-0.004262,0.002528,-0.008763,-0.017322,0.040019,8.312408,17.483896,0.864128,34.570791
0.781000,-0.004274,0.002466,-0.008758,-0.001446,0.029773,8.318874,16.968163,0.720009,34.752669
0.782000,-0.004237,0.002524,-0.008689,0.032798,0.029253,8.349778,17.022740,1.101901,34.477023
0.783000,-0.003759,0.002230,-0.008605,0.014551,0.030798,8.329569,17.321628,0.775932,34.748717
0.784000,-0.003736,0.002202,-0.008575,-0.015667,0.039369,8.343502,17.253647,0.622323,34.424947
0.785000,-0.003756,0.002209,-0.008603,0.030340,0.005254,8.295749,17.277958,1.283527,34.662409
0.786000,-0.003764,0.002205,-0.008557,-0.000483,0.060409,8.330834,17.004807,0.781545,34.633774
0.787000,-0.003378,0.002203,-0.008827,-0.005298,0.003162,8.312586,16.999047,0.894240,34.481460
0.788000,-0.003340,0.002191,-0.008926,-0.004849,0.051297,8.346795,17.250914,1.316191,34.722520
0.789000,-0.003354,0.002130,-0.008819,-0.010884,0.047589,8.339500,17.082795,0.794966,34.653345
0.790000,-0.003364,0.002215,-0.008886,-0.013519,0.030683,8.333251,17.401729,1.161572,34.564787
0.791000,-0.003409,0.002010,-0.007911,0.013543,-0.002147,8.329023,16.986583,1.034751,34.747240
0.792000,-0.003380,0.002007,-0.007833,0.023065,0.064168,8.312893,17.125474,0.948341,34.392439
0.793000,-0.003345,0.002035,-0.007884,-0.000780,0.028076,8.332250,17.579511,0.796642,34.335429
0.794000,-0.003328,0.002002,-0.007963,0.012158,0.044445,8.303690,17.112180,0.929399,34.722060
0.795000,-0.003376,0.002029,-0.007928,0.018187,0.017264,8.323488,17.284149,0.734377,34.379389
0.796000,-0.003374,0.001989,-0.007862,0.044609,0.004008,8.320743,16.911760,1.119479,34.607513
0.797000,-0.003262,0.002312,-0.007306,-0.015553,0.035261,8.347515,17.008757,1.010036,34.308052
0.798000,-0.003286,0.002301,-0.007355,0.013551,0.029793,8.353165,16.937184,0.717899,34.553104
0.799000,-0.003164,0.002299,-0.007393,0.016776,0.048646,8.340801,17.107454,0.778728,34.606265
0.800000,-0.003073,0.002337,-0.007359,-0.047905,0.030548,8.304640,17.283729,0.769861,34.462291
0.801000,-0.003133,0.002284,-0.007388,-0.006650,0.061801,8.318821,17.178936,0.967181,34.260869
0.802000,-0.003038,0.002335,-0.007371,0.048216,0.003656,8.304527,16.994978,0.877110,34.492411
0.803000,-0.003117,0.002272,-0.007382,0.025407,0.025131,8.332575,17.055184,1.270143,34.485115
0.804000,-0.003136,0.002290,-0.007408,0.007751,0.029113,8.320244,16.748728,0.986017,34.862041
0.805000,-0.003420,0.001910,-0.006738,0.013619,0.044897,8.358932,17.047458,0.884053,34.466579
0.806000,-0.003448,0.001901,-0.006671,0.005900,0.023992,8.315843,17.192121,0.908843,34.233407
0.807000,-0.003524,0.001748,-0.006758,0.039606,0.045820,8.288086,16.950093,0.955975,34.628623
0.808000,-0.003561,0.001740,-0.006765,-0.029227,0.015133,8.331019,16.967189,0.911364,34.534120
0.809000,-0.003537,0.001713,-0.006767,0.009265,0.042221,8.322841,16.929607,0.950748,34.615509
0.810000,-0.003489,0.001751,-0.006842,0.038103,0.047380,8.327943,16.850730,1.027457,34.315477
0.811000,-0.003503,0.001708,-0.006779,0.033005,-0.001468,8.324663,16.873051,0.840717,34.788621
0.812000,-0.003546,0.001722,-0.006799,0.012669,0.043891,8.291793,16.748742,0.879019,34.520502
0.813000,-0.002798,0.001777,-0.006848,0.004630,0.039802,8.336000,17.303977,1.343703,34.444325
0.814000,-0.002807,0.001818,-0.006856,0.033783,0.047059,8.325151,17.182956,0.950223,34.506211
0.815000,-0.002811,0.001766,-0.006910,0.023461,0.027620,8.329338,17.131624,0.663009,34.516472
0.816000,-0.002782,0.001782,-0.006930,0.025863,0.030743,8.333678,17.165750,0.802838,34.613853
0.817000,-0.002802,0.001768,-0.006826,0.029205,0.045993,8.351250,16.745844,0.986522,34.784342
0.818000,-0.002837,0.001754,-0.006838,0.056758,0.045783,8.317077,17.036660,0.780063,34.251236
0.819000,-0.002535,0.001652,-0.006151,0.020113,0.041040,8.338749,17.153946,1.147317,34.515021
0.820000,-0.002552,0.001610,-0.006188,0.039924,-0.002394,8.356904,16.989313,0.596542,34.549754
0.821000,-0.002574,0.002025,-0.005730,0.047074,0.042998,8.338318,16.945781,0.846837,34.837307
0.822000,-0.002567,0.002017,-0.005663,0.004873,0.031649,8.340452,16.731409,0.647254,34.570497
0.823000,-0.002582,0.001986,-0.005673,0.022504,0.046032,8.339015,17.004193,0.868614,34.578495
0.824000,-0.002606,0.002016,-0.005753,0.027828,0.047340,8.305723,17.127655,0.780995,34.412009
0.825000,-0.002563,0.001980,-0.005755,0.026478,0.068933,8.325841,17.087826,1.000767,34.619141
0.826000,-0.002594,0.001993,-0.005704,0.039915,0.012938,8.325778,16.965855,1.035447,34.709166
0.827000,-0.002812,0.001181,-0.006202,-0.003259,0.059221,8.359457,17.087187,0.948782,34.480719
0.828000,-0.002834,0.001200,-0.006198,0.007660,0.055000,8.359662,16.959170,0.787893,34.468683
0.829000,-0.002735,0.001173,-0.006234,0.008986,0.033979,8.341171,17.164916,0.797306,34.511617
0.830000,-0.002785,0.001205,-0.006237,-0.007349,0.033559,8.369586,17.041139,1.311119,34.665414
0.831000,-0.002520,0.001433,-0.005298,-0.000454,0.048534,8.336940,17.214091,1.145867,34.421061
0.832000,-0.002519,0.001417,-0.005249,0.006315,0.035766,8.361719,17.343155,0.999281,34.517614
0.833000,-0.002522,0.001365,-0.005330,0.020768,0.045588,8.358658,16.843836,0.891244,34.186026
0.834000,-0.002538,0.001382,-0.005283,0.003758,0.010143,8.362036,17.029993,0.857590,34.449527
0.835000,-0.002212,0.001401,-0.005621,0.012335,0.049254,8.311006,16.810741,1.104189,34.640452
0.836000,-0.002187,0.001454,-0.005584,0.017404,0.009097,8.327664,17.403246,1.288745,34.556418
0.837000,-0.002176,0.001404,-0.005613,-0.003507,0.013500,8.320266,17.274811,1.019014,34.444017
0.838000,-0.002167,0.001433,-0.005625,-0.036698,0.007790,8.342155,17.024011,1.091781,35.313938
0.839000,-0.002079,0.001184,-0.004944,0.016547,0.009501,8.337426,17.302351,1.016171,34.619604
0.840000,-0.002059,0.001230,-0.004900,-0.008183,0.045701,8.324046,17.168985,0.951314,34.672160
0.841000,-0.002103,0.001245,-0.004950,0.002960,0.029289,8.377989,17.047501,0.773845,34.619240
0.842000,-0.002084,0.001237,-0.004947,-0.005795,0.035676,8.342134,17.195953,0.940639,34.586164
0.843000,-0.002059,0.001277,-0.004948,-0.009911,-0.001058,8.314258,17.262479,0.958757,34.440372
0.844000,-0.002063,0.001222,-0.004929,0.024799,0.024175,8.321718,16.940657,0.919856,34.822220
0.845000,-0.002168,0.001588,-0.005081,0.027837,0.014794,8.324589,17.039038,1.038010,34.464029
0.846000,-0.002152,0.001500,-0.005159,-0.021066,0.037502,8.331006,16.998161,0.799368,34.545889
0.847000,-0.002147,0.001458,-0.004186,0.025489,0.007923,8.322509,16.977522,1.214144,34.505886
0.848000,-0.002154,0.001457,-0.004162,-0.016344,0.026035,8.356257,17.068509,0.934045,34.598111
0.849000,-0.002158,0.001485,-0.004184,0.002956,0.003436,8.312669,17.364268,0.768433,34.580171
0.850000,-0.002158,0.001436,-0.004208,-0.023072,0.004832,8.339908,16.774747,1.204404,34.505843
0.851000,-0.002138,0.001451,-0.004169,-0.019764,0.037239,8.326897,16.788925,0.722954,34.683503
0.852000,-0.002182,0.001425,-0.004195,-0.001330,0.035507,8.307471,16.756174,1.022347,34.444167
0.853000,-0.002283,0.001445,-0.004584,0.026331,0.016822,8.318587,17.039301,0.838907,34.343183
0.854000,-0.002329,0.001476,-0.004545,-0.000826,0.044786,8.337357,16.982862,1.078916,34.470414
0.855000,-0.002369,0.001480,-0.004521,-0.043513,0.035990,8.291200,17.157869,0.922048,34.644568
0.856000,-0.002325,0.001420,-0.004507,0.002458,0.028662,8.319279,17.156604,0.864539,34.343103
0.857000,-0.001958,0.000578,-0.004472,0.019434,0.045347,8.310782,17.260753,0.812015,34.623325
0.858000,-0.001934,0.000551,-0.004492,-0.006998,0.030085,8.295250,17.082608,0.879514,34.609596
0.859000,-0.001912,0.000525,-0.004528,-0.000291,0.057977,8.296005,17.340125,1.089242,34.551776
0.860000,-0.001923,0.000568,-0.004473,0.002464,0.018834,8.366813,17.388961,0.646182,34.312606
0.861000,-0.001557,0.001081,-0.003357,-0.001532,0.021089,8.305594,16.987054,1.242182,34.708542
0.862000,-0.001569,0.001080,-0.003387,0.009492,0.036198,8.308516,16.745840,0.884672,34.271875
0.863000,-0.001514,0.001043,-0.003364,0.029232,0.036202,8.343556,17.068659,1.142486,34.714904
0.864000,-0.001614,0.001087,-0.003390,0.002670,0.035627,8.322081,17.128046,0.886861,34.508579
0.865000,-0.001372,0.000670,-0.003373,0.038674,0.033056,8.326555,17.208025,1.420975,34.298654
0.866000,-0.001372,0.000683,-0.003328,0.000036,0.020296,8.331172,17.382463,1.015781,34.685009
0.867000,-0.001273,0.000668,-0.003364,0.025797,0.016885,8.328931,17.112009,1.239298,34.590510
0.868000,-0.001278,0.000702,-0.003334,0.012979,0.037904,8.291948,16.951323,1.055498,34.744087
0.869000,-0.001340,0.000661,-0.003354,-0.009387,0.003125,8.327041,17.076327,0.569206,34.504877
0.870000,-0.001363,0.000667,-0.003304,-0.008913,0.020648,8.302296,17.095150,0.960144,34.431575
0.871000,-0.001209,0.000767,-0.003398,0.001117,0.007977,8.341661,17.331119,0.511646,34.545150
0.872000,-0.001232,0.000737,-0.003430,0.018906,0.033663,8.320290,17.097008,1.372411,34.524277
0.873000,-0.001255,0.000760,-0.003372,-0.031852,0.021383,8.311024,17.162030,0.992923,34.545264
0.874000,-0.001254,0.000751,-0.003413,0.014216,0.043108,8.332924,17.415793,0.754685,34.398544
0.875000,-0.001354,0.000606,-0.002662,0.034694,0.019141,8.314082,17.221422,1.018329,34.472531
0.876000,-0.001359,0.000631,-0.002682,0.030149,0.033940,8.321398,17.062510,1.144917,34.620563
0.877000,-0.001346,0.000572,-0.002634,0.046449,0.042226,8.322536,16.938724,1.014649,34.517524
0.878000,-0.001349,0.000614,-0.002735,-0.004621,0.057313,8.330552,17.166688,0.906978,34.294343
0.879000,-0.000908,0.001004,-0.001883,0.009697,0.044194,8.344124,17.205560,1.074529,34.799814
0.880000,-0.000935,0.000996,-0.001903,0.020283,0.048374,8.335480,16.822409,0.955273,34.482777
0.881000,-0.000848,0.000966,-0.001882,0.020376,0.015788,8.362883,16.999621,0.671945,34.321756
0.882000,-0.000852,0.000942,-0.001914,-0.015697,0.036772,8.299423,17.128037,0.872551,34.367987
0.883000,-0.001313,0.000716,-0.002733,0.007194,0.019002,8.329116,17.351467,1.426140,34.516341
0.884000,-0.001352,0.000716,-0.002712,0.016059,0.011227,8.325785,16.786463,1.045196,34.125466
0.885000,-0.001318,0.000642,-0.002714,0.037264,0.004039,8.309157,16.815723,1.048516,34.260654
0.886000,-0.001308,0.000718,-0.002719,0.026512,0.032052,8.329426,17.018782,0.682992,34.538090
0.887000,-0.001032,0.000693,-0.002383,0.029764,0.014467,8.315906,17.292187,0.850753,34.523524
0.888000,-0.001035,0.000716,-0.002381,-0.003814,0.023448,8.353389,16.918584,0.825141,34.367109
0.889000,-0.001080,0.000748,-0.002327,-0.025163,0.006379,8.298840,17.227150,0.696503,34.463357
0.890000,-0.001099,0.000711,-0.002361,0.037397,0.018061,8.319791,17.154663,1.144100,34.612189
0.891000,-0.001105,0.000710,-0.002364,-0.023431,0.025150,8.343851,17.061690,0.859223,34.705584
0.892000,-0.001046,0.000743,-0.002374,0.014221,0.028257,8.294823,16.908581,0.804640,34.787897
0.893000,-0.000619,0.000314,-0.001777,0.002505,0.033388,8.306379,17.145052,1.045044,34.642649
0.894000,-0.000594,0.000293,-0.001788,0.022321,0.048267,8.315718,17.057359,0.691854,34.575729
0.895000,-0.000639,0.000331,-0.001767,0.023749,0.028202,8.349509,17.072109,0.803335,34.317534
0.896000,-0.000570,0.000277,-0.001755,0.050128,0.008356,8.341894,17.066644,0.707258,34.499723
0.897000,-0.000676,0.000687,-0.001615,0.035419,0.010830,8.314781,17.024715,0.945889,34.604939
0.898000,-0.000704,0.000694,-0.001564,-0.002725,0.027719,8.319192,17.195381,0.831768,34.694948
0.899000,-0.000753,0.000727,-0.001589,0.005095,0.047287,8.288150,17.033269,1.306624,34.414606
0.900000,-0.000740,0.000732,-0.001585,-0.010551,0.043892,8.337524,16.765073,1.129444,34.609402
0.901000,-0.000638,0.000506,-0.001364,-0.012262,0.041663,8.353133,17.306994,1.028491,34.978230
0.902000,-0.000630,0.000517,-0.001336,0.008090,0.010047,8.344021,17.039077,1.170410,34.426190
0.903000,-0.000625,0.000512,-0.001348,0.043818,0.012498,8.327170,17.170193,1.099457,34.687830
0.904000,-0.000599,0.000550,-0.001343,0.031052,0.032687,8.291145,17.224994,0.345253,34.514210
0.905000,-0.000527,0.000280,-0.000836,0.018009,0.010619,8.300755,16.964621,0.896020,34.472846
0.906000,-0.000496,0.000301,-0.000895,-0.025774,0.054354,8.309547,17.263725,1.007843,34.429675
0.907000,-0.000526,0.000319,-0.000858,0.015784,0.042020,8.329641,16.792528,1.264160,34.402748
0.908000,-0.000511,0.000268,-0.000890,0.015040,0.038024,8.329163,17.050206,1.380865,34.407996
0.909000,-0.000089,0.000156,-0.000563,-0.006270,0.013213,8.324261,17.022269,1.013533,34.218072
0.910000,-0.000057,0.000151,-0.000590,0.006513,0.038995,8.348592,16.743657,0.876019,34.441353
0.911000,-0.000119,0.000202,-0.000563,0.015990,0.013986,8.282397,17.101224,0.780391,34.611083
0.912000,-0.000052,0.000227,-0.000541,-0.006452,0.003225,8.311651,16.659853,0.955268,34.596868
0.913000,-0.000085,0.000211,-0.000575,0.013937,0.032036,8.363847,17.138627,0.937453,34.400263
0.914000,-0.000066,0.000170,-0.000529,0.018791,0.068830,8.340798,17.038377,1.206545,34.411994
0.915000,-0.000116,-0.000075,-0.000592,0.030943,0.023094,8.304711,17.263783,1.187914,34.193054
0.916000,-0.000135,-0.000158,-0.000582,-0.000002,0.030090,8.313712,17.050658,0.780451,34.238146
0.917000,-0.000149,-0.000081,-0.000573,-0.011135,0.038733,8.306105,17.227939,1.060008,34.578239
0.918000,-0.000148,-0.000107,-0.000594,-0.021869,0.007700,8.321652,16.866224,1.009368,34.275012
0.919000,0.000091,-0.000261,-0.000507,-0.010926,0.025727,8.338486,17.090245,0.841377,34.729917
0.920000,0.000119,-0.000292,-0.000509,0.020640,0.017001,8.300085,17.005407,1.013387,34.572431
0.921000,0.000125,-0.000312,-0.000510,-0.002548,0.043547,8.344308,17.060774,0.989138,34.585992
0.922000,0.000071,-0.000273,-0.000540,0.016177,0.054553,8.361246,16.902691,1.046482,34.693891
0.923000,0.000172,0.000206,0.000371,-0.000684,0.060303,8.321124,17.151933,0.900615,34.561064
0.924000,0.000148,0.000120,0.000448,0.029623,0.044617,8.286512,17.005296,0.945968,34.298652
0.925000,0.000168,0.000154,0.000391,-0.010426,0.005703,8.290444,17.341250,1.341723,34.391853
0.926000,0.000155,0.000148,0.000469,0.026787,0.072046,8.321182,17.226828,1.249702,34.342980
0.927000,0.000401,-0.000156,-0.000049,0.026281,0.060270,8.330579,16.659537,1.261065,34.525481
0.928000,0.000338,-0.000182,-0.000041,0.008548,0.025382,8.337218,16.975294,0.977975,34.456362
0.929000,0.000391,-0.000103,-0.000084,0.026697,0.039650,8.334998,17.645539,0.866620,34.590526
0.930000,0.000354,-0.000108,-0.000062,0.008028,-0.001780,8.344480,17.324345,1.216905,34.738610
0.931000,-0.000331,0.000042,-0.000430,-0.016843,0.042827,8.341617,16.993374,0.939564,34.108540
0.932000,-0.000292,0.000052,-0.000416,-0.013936,0.018079,8.369156,17.061028,0.975180,34.670363
0.933000,-0.000313,0.000107,-0.000410,0.007456,0.005727,8.342527,17.421288,1.105890,34.733733
0.934000,-0.000339,0.000044,-0.000451,-0.006522,-0.008398,8.336859,17.072009,1.216272,34.529613
0.935000,0.000286,0.000044,0.000001,-0.009425,0.036807,8.309991,17.295117,1.123841,34.603130
0.936000,0.000214,0.000108,0.000042,0.023318,0.034032,8.274169,16.778540,1.179494,34.600320
0.937000,0.000286,0.000088,0.000032,0.016760,0.024491,8.354945,17.210724,1.029265,34.621088
0.938000,0.000261,0.000058,0.000007,0.017026,0.045583,8.312051,17.325946,0.877560,34.617565
0.939000,0.000338,0.000078,0.000007,-0.006875,0.029820,8.319106,16.925588,1.079970,34.575884
0.940000,0.000279,0.000035,0.000063,0.036036,0.027247,8.301680,16.953804,0.986919,34.417908
0.941000,-0.000476,0.000014,0.000033,-0.007632,0.049794,8.323005,17.002540,1.037210,34.579182
0.942000,-0.000449,0.000003,0.000007,0.004605,0.051708,8.307933,16.705373,1.040211,34.469035
0.943000,-0.000461,-0.000011,-0.000006,-0.036015,0.013128,8.331260,16.995546,0.751661,34.518729
0.944000,-0.000419,-0.000001,-0.000015,0.004025,-0.001144,8.346866,16.974603,1.214146,34.190436
0.945000,-0.000074,-0.000051,0.000714,0.012353,0.038164,8.334839,16.889664,0.770026,34.577305
0.946000,-0.000045,-0.000087,0.000709,-0.017126,0.036427,8.344676,17.301384,1.065688,34.316581
0.947000,-0.000077,-0.000087,0.000722,0.032052,0.044862,8.336725,16.992683,0.812848,34.625287
0.948000,-0.000036,-0.000107,0.000673,-0.025975,0.030016,8.307089,16.988769,0.696539,34.640116
0.949000,-0.000281,0.000138,0.000749,0.034912,0.053108,8.307211,17.318754,0.934273,34.550666
0.950000,-0.000275,0.000055,0.000784,0.008130,0.035322,8.344542,16.785179,0.571943,34.171235
0.951000,-0.000293,0.000081,0.000787,-0.024731,-0.014247,8.327147,17.066760,0.909313,34.632709
0.952000,-0.000282,0.000079,0.000761,-0.041988,0.033503,8.338319,17.037294,1.158911,34.695523
0.953000,-0.000381,-0.000060,0.000552,0.033982,0.017748,8.329628,17.013254,0.775267,34.158314
0.954000,-0.000445,-0.000071,0.000546,0.022195,0.006590,8.344835,17.351567,0.786975,34.239176
0.955000,-0.000436,-0.000079,0.000520,0.014590,0.018085,8.329229,17.100403,0.681948,34.552296
0.956000,-0.000358,-0.000030,0.000478,0.006250,0.046019,8.319110,17.010597,1.146457,34.688665
0.957000,-0.000340,-0.000106,0.000547,0.013639,0.017765,8.307467,17.287954,1.008215,34.362105
0.958000,-0.000381,-0.000109,0.000535,0.012520,0.012199,8.342521,16.875634,0.866209,34.911678
0.959000,-0.000492,0.000087,0.001227,0.021002,0.014849,8.330689,17.027388,0.999429,34.820037
0.960000,-0.000458,0.000077,0.001212,-0.006461,-0.002077,8.314335,17.124448,0.824135,34.668141
0.961000,-0.000462,0.000090,0.001236,0.008045,0.040782,8.329392,16.992846,1.024027,34.626143
0.962000,-0.000513,0.000045,0.001199,0.027361,0.010479,8.318782,16.980163,1.004189,34.835733
0.963000,-0.000742,0.000184,0.002002,0.042215,-0.008682,8.317265,16.954685,1.221928,34.413715
0.964000,-0.000727,0.000204,0.002013,-0.012550,0.026310,8.317618,17.422566,0.803343,34.451603
0.965000,-0.000715,0.000145,0.002019,0.021197,0.035396,8.300051,17.365958,1.267142,34.685160
0.966000,-0.000727,0.000169,0.001971,-0.002806,0.030235,8.341287,16.866956,0.983909,34.527729
0.967000,-0.000618,0.000010,0.002076,0.058112,0.044403,8.305962,16.910504,1.102223,34.377855
0.968000,-0.000614,0.000128,0.002029,0.007161,0.033875,8.315905,16.826742,0.655644,34.857375
0.969000,-0.000628,0.000061,0.002098,0.018535,-0.015580,8.337532,16.977035,0.873548,34.328927
0.970000,-0.000595,0.000062,0.002009,-0.000554,0.028003,8.355933,17.338923,0.701881,34.295510
0.971000,-0.000614,0.000019,0.002007,-0.016385,0.035709,8.342387,17.013383,0.963580,34.654384
0.972000,-0.000591,-0.000013,0.002025,0.012487,-0.002345,8.353608,16.945228,1.265201,34.398650
0.973000,-0.000908,0.000125,0.003522,0.004789,0.019559,8.320117,16.881075,0.754932,34.378404
0.974000,-0.000882,0.000175,0.003532,0.001344,0.006189,8.329704,16.850256,1.112153,34.334684
0.975000,-0.000859,0.000150,0.003522,-0.002994,0.043708,8.336815,17.049792,0.769043,34.301239
0.976000,-0.000878,0.000152,0.003502,0.041828,0.025905,8.310181,17.288562,1.276082,34.771989
0.977000,-0.001064,0.000082,0.003337,-0.020590,0.074390,8.339729,16.791919,0.710469,34.908658
0.978000,-0.001055,0.000084,0.003307,-0.004917,0.064295,8.353724,17.026382,0.702241,34.736014
0.979000,-0.001083,0.000128,0.003328,-0.018203,0.014951,8.323710,17.088363,1.076723,34.096374
0.980000,-0.001073,0.000124,0.003310,-0.012534,0.028187,8.340734,17.012522,1.149702,34.404150
0.981000,-0.001031,0.000078,0.002155,-0.018647,0.036034,8.349940,17.313312,0.713153,34.505832
0.982000,-0.001002,0.000052,0.002201,0.017113,0.028592,8.312906,17.392286,0.745038,34.579825
0.983000,-0.000990,0.000020,0.002185,0.025796,0.006376,8.331274,17.188106,0.984292,34.479351
0.984000,-0.001006,0.000101,0.002169,0.009557,0.052796,8.314627,16.906556,1.004473,34.507749
0.985000,-0.001901,0.000167,0.003281,-0.000995,0.005042,8.335195,16.798671,1.178377,34.352204
0.986000,-0.001797,0.000208,0.003199,0.000494,0.012684,8.310916,16.803675,0.851600,34.355547
0.987000,-0.001816,0.000142,0.003235,0.019869,0.007810,8.305928,17.025627,0.726873,34.613844
0.988000,-0.001878,0.000144,0.003210,0.027112,0.026685,8.345644,17.341444,0.986512,34.249294
0.989000,-0.001272,0.000079,0.003666,0.001791,0.030001,8.329530,16.899442,1.008636,34.148600
0.990000,-0.001336,0.000049,0.003635,0.037010,0.056344,8.349632,16.837878,0.648492,34.549786
0.991000,-0.001277,0.000089,0.003686,-0.003643,0.010102,8.341719,17.491940,0.722845,34.684821
0.992000,-0.001326,-0.000018,0.003612,0.036797,0.053436,8.326641,16.966751,0.711331,34.828891
0.993000,-0.001526,0.000135,0.003888,0.023711,0.045005,8.329381,17.491492,1.044894,34.597396
0.994000,-0.001520,0.000179,0.003910,0.012913,0.031942,8.310486,17.087381,0.936861,34.593078
0.995000,-0.001571,0.000144,0.003915,-0.004801,0.015803,8.294130,17.205642,1.285750,34.426856
0.996000,-0.001520,0.000161,0.003928,0.011912,0.029116,8.341742,17.099925,0.948132,34.724859
0.997000,-0.001531,0.000118,0.003929,0.034452,0.056624,8.354980,17.537772,1.168987,34.681357
0.998000,-0.001571,0.000082,0.003849,-0.006237,0.001033,8.345146,17.250289,1.209100,34.992732
0.999000,-0.001668,0.000183,0.004075,0.036898,0.061268,8.336157,16.750681,1.080309,34.030293
1.000000,-0.001637,0.000219,0.004036,-0.031235,0.037251,8.337578,17.258663,1.070824,34.422234
1.001000,-0.001641,0.000173,0.004051,0.034273,0.058692,8.344720,16.560981,0.961760,34.570519
1.002000,-0.001639,0.000123,0.004107,-0.002818,0.009099,8.337145,17.063219,0.844682,34.354820
1.003000,-0.001320,0.000088,0.004855,-0.006955,0.059584,8.292007,17.065404,0.809785,34.683510
1.004000,-0.001272,0.000029,0.004855,0.020455,0.036270,8.322208,17.060223,0.631872,34.561637
1.005000,-0.001316,0.000030,0.004868,-0.009631,-0.011759,8.315662,17.155186,1.275723,34.706408
1.006000,-0.001325,0.000028,0.004846,-0.001339,0.052221,8.310592,16.902255,1.238570,34.260571
