ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,mx,my,mz
1,0.140623,-0.021383,-0.683367,14.46839,24.575439,326.703522,0.172012,-0.06504,-1.074812,2.069483,13.648127,326.038696,-4,-8.2,3.2905
1,0.11804,0.066996,-0.124163,60.641487,45.830933,328.473541,-0.163559,0.276757,0.729143,25.369654,32.401176,333.271362,0.3999,-11.8,2.7844
1,-0.447878,0.604593,0.669782,-46.536247,-9.970459,307.492706,-0.53746,0.371606,1.11159,-49.139015,-8.4466,320.423462,-2.3999,-11,3.7969
1,0.243773,-0.191183,0.057843,-74.841309,-28.952393,293.790314,0.431046,-0.166236,-0.874006,-62.719337,-7.119086,305.95813,2,-13,-1.772
1,0.103514,0.025492,-0.609393,21.472176,46.639648,327.695343,0.132217,-0.045386,-1.020735,14.58169,23.474787,324.2229,-3.6001,-9.8,2.2781
1,0.035277,0.154764,0.089704,63.601688,45.61731,327.435944,-0.247787,0.311669,0.865984,10.309229,40.122124,330.265381,-0.8,-12.6001,2.7844
1,-0.368776,0.582865,0.665021,3.939825,13.848511,327.48172,-0.515854,0.340234,1.044817,-61.910622,-6.31037,311.359741,-4,-12.2,2.2781
1,0.356444,-0.328024,-0.181292,-99.438477,-18.378052,293.790314,0.419083,-0.15879,-0.989851,-58.629982,-8.156683,310.261108,0.3999,-13.4001,-1.2656
1,0.324217,-0.245748,-0.728534,-6.603998,5.761353,316.556427,0.099747,-0.021339,-0.944807,21.936426,36.826225,323.810913,-4,-10.6001,2.2781
1,-0.046633,0.238382,0.268659,41.247566,46.776978,325.391266,-0.304428,0.336572,0.949847,13.895044,14.639948,327.442505,-3.6001,-11,4.8093
1,-0.460451,0.666971,0.715436,6.762701,5.654541,314.481232,-0.483505,0.318017,0.980242,-69.524757,-15.038397,304.813721,-3.6001,-11.4001,2.2781
1,0.420531,-0.4009,-0.356097,-85.415649,-13.922485,301.099274,0.406265,-0.150611,-1.055403,-53.228371,-15.328314,314.686157,1.6001,-12.2,0.2532
1,0.234984,-0.139791,-0.739398,-8.404535,30.221191,320.935699,0.089737,-0.003394,-0.882551,17.862329,23.93255,327.915527,-4.8,-9.8,3.2905
1,-0.132448,0.3314,0.402448,41.918953,35.393921,331.052277,-0.349472,0.355492,1.006243,13.528833,21.353815,325.764038,-3.2,-9.8,2.2781
1,-0.491335,0.682962,0.72154,-53.43322,5.974976,318.448517,-0.423202,0.289452,0.902972,-65.649025,-24.041082,303.501465,-4.8,-11.8,1.7717
1,0.064574,0.013041,0.262433,-86.422729,-25.366577,290.891144,0.376724,-0.140479,-1.099104,-51.015846,3.424738,318.348267,0.8,-12.2,1.2656
1,0.160032,-0.04714,-0.714007,-1.553339,24.056641,328.259918,0.087784,0.013451,-0.810285,26.361475,29.502008,328.190186,-5.2,-11,3.7969
1,0.127806,0.052591,-0.174212,46.298225,54.452148,325.070831,0.049576,0.182275,0.241106,51.767357,35.864922,329.456665,-4,-11.4001,3.2905
1,-0.474245,0.642069,0.685407,-34.481804,-19.949707,309.659454,-0.363876,0.259545,0.819231,-67.876808,-12.459661,299.65625,-4.3999,-10.6001,2.2781
1,0.209715,-0.1509,0.110578,-105.908203,-23.489746,292.767975,0.34877,-0.081641,-0.32823,-90.551369,-36.904243,294.926025,1.2,-15,1.7717
1,0.111449,0.011576,-0.66286,53.759773,34.661499,326.291534,0.090958,0.027001,-0.733259,30.95437,35.742851,327.808716,-6.8,-11.4001,1.2656
1,0.084593,0.103373,-0.00783,62.350471,49.172607,329.678986,0.011734,0.19851,0.349383,56.909569,36.902519,327.900269,-5.2,-12.2,4.303
1,-0.385744,0.526346,0.61424,-75.57373,-20.605835,306.302521,-0.286606,0.227197,0.724261,-76.955788,-15.389349,296.970703,-4.8,-11.4001,1.2656
1,0.313353,-0.275778,-0.05971,-88.070679,-37.695679,296.002838,0.380386,-0.106788,-0.450056,-86.828224,-21.462347,294.681885,0.3999,-12.6001,-0.2532
1,0.375242,-0.310568,-0.705706,-53.005974,-1.562866,319.882843,0.10524,0.045922,-0.64903,38.156517,28.708551,327.274658,-7.6001,-11.8,-0.2532
1,0.019652,0.17454,0.162458,61.312874,32.647339,328.015778,-0.028427,0.217187,0.458269,34.540184,49.826714,331.119873,-6,-11.8,2.7844
1,-0.402712,0.62034,0.699323,4.107672,5.990234,324.170563,-0.205063,0.193993,0.623919,-85.027687,-34.340767,296.467163,-4.3999,-12.2,0.2532
1,0.384764,-0.359884,-0.231707,-72.583008,-22.986206,295.22464,0.406143,-0.129981,-0.564924,-85.287086,-28.740789,298.481323,-0.3999,-12.2,0.2532
1,0.29785,-0.208883,-0.74245,1.9867,10.171143,321.271393,0.114761,0.063744,-0.556257,51.21804,39.954277,322.986938,-7.6001,-10.2,3.7969
1,-0.070925,0.268534,0.307966,43.963631,42.672363,327.786896,-0.075912,0.235742,0.557268,34.021385,29.822443,331.272461,-2.8,-12.6001,-0.2532
1,-0.47693,0.682596,0.731183,-11.944574,0.008789,319.714996,-0.124863,0.16018,0.520647,-95.159523,-19.936468,293.125488,-5.2,-11.4001,0.2532
1,0.426512,-0.402731,-0.391864,-93.97583,-17.981323,299.939606,0.421158,-0.143043,-0.668195,-72.561256,-27.85578,297.077515,-0.8,-13,-0.7595
1,0.208372,-0.105978,-0.745013,-5.978388,16.427246,320.065948,0.118423,0.083154,-0.45677,41.101463,50.772758,321.857788,-5.6001,-11.8,0.7593
1,-0.162111,0.365824,0.439435,31.649788,34.768311,324.552032,-0.120346,0.256127,0.649187,27.475367,38.977715,327.457764,-1.6001,-13.8,-0.7595
1,-0.503542,0.690409,0.733625,-33.764641,1.336304,305.829498,-0.039536,0.126367,0.412249,-100.957863,-33.730415,288.547852,-6,-14.2,-0.2532
1,0.09265,-0.016622,0.244855,-73.025513,-29.776367,283.50589,0.434464,-0.15293,-0.765974,-77.505104,-11.208441,297.52002,-0.8,-12.2,-1.772
1,0.138548,-0.019796,-0.712298,7.647711,32.662598,319.943878,0.122696,0.098657,-0.351179,53.918846,33.820244,318.287231,-6,-13,3.2905
1,0.11096,0.073221,-0.142108,60.092171,46.36499,318.067047,-0.165024,0.276025,0.739031,27.002344,35.895439,323.063232,-2.8,-12.2,-0.7595
1,-0.460695,0.629984,0.703962,-65.167236,-3.210815,304.410431,-0.546005,0.376,1.133929,-43.859474,2.051447,308.460571,-4.8,-12.2,3.2905
1,0.234862,-0.172506,0.101667,-112.820435,-22.497925,283.963654,0.440079,-0.160133,-0.84947,-72.469704,-16.579535,297.947266,-2.8,-12.6001,-0.2532
1,0.10034,0.024759,-0.654803,23.364265,29.85498,317.685577,0.138077,-0.046851,-1.059919,-3.652563,35.605522,318.775513,-6.3999,-11.8,1.7717
1,0.064574,0.120585,0.021833,41.537483,54.085938,316.068146,-0.210434,0.295556,0.81325,34.280785,23.062799,319.767334,-4,-12.2,3.2905
1,-0.360719,0.497538,0.618268,-36.663811,-21.994385,287.686798,-0.546738,0.360131,1.104265,-40.960304,-8.858587,301.655151,-5.6001,-11.8,-0.2532
1,0.333372,-0.291647,-0.07326,-84.439087,-25.8396,283.841583,0.435074,-0.160743,-0.927717,-66.930763,-14.962103,298.5271,-3.2,-13,-0.7595
1,0.358519,-0.282614,-0.714007,-36.0382,17.602173,305.356476,0.110611,-0.0344,-1.016096,1.886377,24.558161,318.119385,-7.6001,-13,1.2656
1,-0.009523,0.19285,0.176618,67.56897,40.002075,317.929718,-0.258774,0.315209,0.885515,36.310204,37.619682,314.609863,-2,-11.4001,1.2656
1,-0.432741,0.640848,0.713849,-21.908562,14.168945,314.87796,-0.523788,0.34475,1.065691,-33.514015,-14.382269,294.330933,-6,-13.4001,-0.2532
1,0.39575,-0.359274,-0.248919,-69.256592,-25.046143,285.108063,0.420792,-0.15525,-1.012922,-66.442482,-1.320746,299.549438,-4.3999,-13,1.2656
1,0.264525,-0.172384,-0.755877,-17.285149,11.666504,309.903595,0.08107,-0.018531,-0.950422,13.376245,30.554865,313.099243,-6.8,-13.8,1.2656
1,-0.128053,0.316019,0.359845,52.279671,37.514893,309.72049,-0.328842,0.347924,0.99013,20.853052,25.549982,310.74939,-2.8,-13.4001,-3.2908
1,-0.486452,0.674051,0.746808,-1.15661,-14.197144,301.236603,-0.452744,0.301293,0.96657,-52.35862,-9.179022,286.854126,-6.3999,-12.6001,1.7717
1,0.013914,0.072977,0.328229,-89.123535,-36.764893,279.447052,0.377335,-0.138892,-1.100691,-46.071999,-9.148504,298.328735,-4,-12.6001,-0.2532
1,0.166136,-0.06484,-0.757708,30.520638,36.126343,303.723785,0.083511,0.005517,-0.85655,24.28628,39.130302,307.941772,-8.8,-11.8,0.7593
1,0.116942,0.046366,-0.238055,70.651245,48.897949,308.225128,0.042984,0.179589,0.200701,56.055077,46.393486,309.772827,-4,-13.4001,-0.2532
1,-0.481691,0.652567,0.724591,-52.243034,-3.805908,295.331451,-0.373276,0.270776,0.86928,-64.70298,-28.405096,284.168579,-8,-13,-0.7595
1,0.190184,-0.123556,0.163434,-79.556274,-30.676636,274.976227,0.337662,-0.067847,-0.290876,-89.010231,-26.680853,275.776245,-4,-10.6001,0.2532
1,0.110594,0.003885,-0.706195,6.228643,32.937256,308.026764,0.090469,0.022973,-0.777204,42.352684,25.641535,306.660034,-8,-11.4001,2.2781
1,0.081297,0.09556,-0.054705,65.127563,41.772095,307.095978,0.009293,0.195702,0.321917,49.432762,41.190239,311.069824,-3.2,-13.8,-1.772
1,-0.394899,0.548197,0.6732,-61.596672,-19.690308,284.436676,-0.29454,0.240258,0.782366,-75.521461,-30.098822,279.407837,-8.8,-10.2,3.7969
1,0.309935,-0.253805,0.000959,-83.996582,-27.136597,271.848175,0.376724,-0.092383,-0.408674,-84.585182,-33.42524,276.111938,-4.8,-12.6001,0.7593
1,0.376707,-0.306295,-0.702288,-13.623041,-0.296387,295.392487,0.100479,0.040063,-0.695783,50.59243,37.039848,303.05896,-7.6001,-11,0.7593
1,0.010008,0.171732,0.115094,44.497688,45.800415,308.530304,-0.035629,0.213647,0.429461,50.882347,27.701471,309.467651,-3.2,-13.8,-0.7595
1,-0.412355,0.628519,0.707624,14.147955,11.147705,304.761383,-0.208359,0.209008,0.687639,-92.199318,-24.041082,276.310303,-8.8,-11,4.8093
1,0.384642,-0.343771,-0.174334,-100.018311,-25.534424,279.065582,0.407608,-0.115577,-0.52049,-82.204811,-30.342962,277.302124,-4.8,-10.6001,2.2781
1,0.293822,-0.209982,-0.756732,-38.739006,8.645264,300.229523,0.10585,0.05581,-0.607527,40.826805,47.492119,304.096558,-9.2,-11.8,2.7844
1,-0.077028,0.262186,0.264631,41.781624,32.204834,309.186432,-0.079575,0.2333,0.527972,42.047508,43.097588,308.201172,-4.8,-13.4001,-1.2656
1,-0.479738,0.691263,0.758771,-22.228996,12.322632,295.392487,-0.121811,0.179223,0.587054,-94.9459,-39.116768,274.174072,-10.8,-8.2,4.303
1,0.429075,-0.392355,-0.342547,-57.293694,-20.92627,278.485748,0.42775,-0.129859,-0.627668,-87.774269,-15.450384,279.575684,-6.8,-11.8,1.7717
1,0.208861,-0.113424,-0.773089,-8.084101,26.269165,301.572296,0.111465,0.072411,-0.514631,55.490501,32.935234,303.074219,-8,-11,-0.2532
1,-0.165407,0.361918,0.404035,60.061653,32.662598,304.761383,-0.125961,0.251733,0.619524,45.923241,33.255669,306.537964,-4.3999,-12.6001,-1.2656
1,-0.498659,0.697611,0.770856,-24.533073,-9.787354,294.660065,-0.033066,0.14663,0.478167,-89.956276,-39.34565,268.467285,-10.3999,-11.4001,1.2656
1,0.095579,-0.000021,0.318464,-109.036255,-27.258667,269.727203,0.437393,-0.140723,-0.728987,-83.120338,-32.235054,281.330444,-7.2,-10.6001,1.2656
1,0.138914,-0.038351,-0.753558,17.184456,20.821777,304.273102,0.118668,0.086816,-0.41197,48.883446,46.774956,303.654053,-8.8,-11.4001,-0.7595
1,0.105223,0.060892,-0.211444,47.335823,45.754639,304.791901,-0.171127,0.271264,0.704851,46.838768,26.20611,306.064941,-3.6001,-12.2,-2.7844
1,-0.467531,0.641214,0.733747,-30.407707,-11.435303,282.285187,-0.548203,0.383691,1.156145,-28.997412,-9.07221,292.393066,-11.2,-10.2,2.7844
1,0.236326,-0.163107,0.159406,-81.692505,-31.805788,268.7659,0.444595,-0.147803,-0.824323,-75.475685,-22.362616,282.703735,-7.2,-11.8,1.7717
1,0.099119,0.018656,-0.699969,36.044319,40.261475,297.131989,0.138687,-0.051978,-1.090925,-1.607886,10.779474,303.806641,-10.8,-11.4001,2.2781
1,0.053587,0.118998,-0.036029,83.300781,42.779175,299.527618,-0.218491,0.296044,0.786516,41.437157,34.476372,303.104736,-5.2,-12.6001,-1.2656
1,-0.360353,0.519144,0.663068,-70.172119,-15.906127,276.044342,-0.544662,0.377343,1.127703,-26.906958,-12.383368,286.030151,-11.2,-9.4001,4.8093
1,0.336424,-0.274069,-0.01784,-79.312134,-25.671753,266.355011,0.437393,-0.150001,-0.909895,-71.142189,-7.149603,281.803467,-8,-11,0.7593
1,0.35388,-0.278219,-0.7112,-30.270378,4.800049,293.698761,0.102798,-0.036964,-1.05113,8.722315,29.059504,298.435547,-8.8,-10.6001,-0.7595
1,-0.02405,0.200541,0.121076,50.067146,49.554077,298.490021,-0.267563,0.317284,0.859759,25.41543,26.58758,302.189209,-4.8,-13.8,1.2656
1,-0.435671,0.652201,0.70384,16.284187,6.188599,292.859528,-0.524277,0.3583,1.088396,-46.316139,-0.039008,280.262329,-11.6001,-10.6001,3.2905
1,0.397948,-0.355734,-0.202899,-98.553467,-20.102295,267.926666,0.426651,-0.149512,-0.983747,-53.243629,-17.449286,280.063965,-9.6001,-11,1.7717
1,0.26721,-0.182272,-0.758929,-7.382196,16.427246,288.80069,0.079605,-0.023414,-1.000593,14.993677,31.973932,294.788696,-8.3999,-12.6001,0.7593
1,-0.112184,0.29246,0.273786,44.512947,37.194458,298.657867,-0.31395,0.338769,0.927263,25.308619,13.419245,295.917847,-4,-11.8,-1.2656
1,-0.494142,0.700052,0.74925,-22.412102,3.243652,285.291168,-0.488876,0.335839,1.036394,-53.396217,-25.627996,273.289062,-12.3999,-10.2,2.7844
1,0.438597,-0.395285,-0.358294,-75.299072,-19.507202,272.519562,0.411881,-0.142554,-1.040632,-40.594093,-3.991034,277.942993,-9.6001,-11,2.7844
1,0.183104,-0.08254,-0.756854,-24.899284,26.025024,294.09549,0.069839,-0.008277,-0.938825,36.462791,20.392511,290.775635,-10,-8.6001,-2.2781
1,0.100096,0.052591,-0.350116,44.650276,48.714844,290.891144,0.052994,0.160668,0.055926,52.652367,39.054008,293.217041,-6.8,-11.8,-0.2532
1,-0.500002,0.681864,0.743757,-42.324821,-5.66748,278.577301,-0.431503,0.308007,0.965716,-68.838112,-26.802923,268.543579,-11.2,-11,2.7844
1,0.140867,-0.052267,0.281354,-94.525146,-27.823242,254.483673,0.315933,-0.026588,-0.142927,-90.307228,-42.168526,256.916382,-5.6001,-11.8,1.7717
1,0.104613,0.001322,-0.727557,23.760994,26.559082,291.287872,0.054092,0.009057,-0.840437,42.993553,37.070366,288.395264,-10.8,-10.2,-0.2532
1,0.055907,0.111551,-0.144427,38.119514,45.571533,290.753815,-0.006577,0.194848,0.236834,60.876854,28.174494,288.82251,-6.3999,-12.2,-0.7595
1,-0.413698,0.565287,0.68675,-43.255608,-20.468506,265.210602,-0.32103,0.255029,0.8268,-80.648415,-22.728827,261.020996,-10.3999,-9.4001,1.7717
1,0.289549,-0.225607,0.063581,-98.492432,-26.877197,256.253693,0.367081,-0.072608,-0.346418,-85.348122,-31.319525,255.207382,-7.6001,-11,-0.2532
1,0.387938,-0.316549,-0.665057,-64.23645,6.982056,278.684113,0.08876,0.034448,-0.719709,35.776146,39.984795,286.960938,-12,-11.8,0.7593
1,0.002562,0.175638,0.070295,61.61805,40.978638,289.563629,-0.041611,0.213525,0.39345,46.045311,47.293755,289.371826,-7.2,-11.4001,-0.7595
1,-0.410524,0.624247,0.669172,-0.164789,23.385254,283.063385,-0.217026,0.216332,0.698504,-90.017311,-40.947823,259.006836,-12.3999,-10.6001,1.2656
1,0.385008,-0.337423,-0.140887,-66.75415,-27.167114,255.383942,0.409317,-0.106544,-0.499983,-96.853249,-30.007269,260.59375,-8,-10.6001,1.2656
1,0.305662,-0.217672,-0.731463,-22.747795,9.530273,281.796906,0.104507,0.057397,-0.622175,40.506371,34.293266,287.296631,-12.3999,-11,0.7593
1,-0.08362,0.260843,0.233503,71.246338,37.591187,285.718414,-0.084457,0.236596,0.507708,50.760277,36.505791,288.669922,-6.3999,-12.6001,-1.2656
1,-0.486086,0.687479,0.727399,18.740852,-10.107788,279.874298,-0.128891,0.182641,0.592669,-73.78196,-32.616524,249.393784,-10.8,-9,1.2656
1,0.429686,-0.387228,-0.31911,-85.568237,-13.800415,262.036774,0.426041,-0.125831,-0.615095,-90.337746,-34.081367,261.7229,-7.2,-11.4001,-0.7595
1,0.211302,-0.108419,-0.749896,1.559454,22.164551,284.375641,0.113907,0.07412,-0.530256,39.041527,47.614189,285.4198,-11.6001,-10.6001,-1.772
1,-0.169924,0.357889,0.373761,24.020393,43.954102,289.090607,-0.125839,0.255883,0.60097,51.157005,32.538506,287.235596,-8,-11.4001,0.2532
1,-0.510622,0.694925,0.74217,-24.151604,2.206055,273.267242,-0.04332,0.149926,0.485857,-87.865822,-23.842718,251.163803,-10.8,-9.8,3.2905
1,0.083372,0.005106,0.319074,-70.172119,-34.231934,251.172516,0.43605,-0.138404,-0.719953,-77.779762,-20.653631,261.387207,-7.6001,-11.4001,-0.7595
1,0.135496,-0.023336,-0.740496,-7.229609,31.167236,281.659576,0.117447,0.094628,-0.424421,46.228416,37.619682,282.993652,-12,-10.2,1.7717
1,0.100828,0.066263,-0.220843,73.519897,48.073975,279.645416,-0.170517,0.279076,0.691546,36.554344,40.244194,287.067749,-8.8,-12.6001,-1.2656
1,-0.47632,0.638285,0.713727,-43.133537,-17.004761,266.202423,-0.552475,0.389794,1.155047,-27.593603,-2.541449,273.365356,-12,-9,1.2656
1,0.224608,-0.153585,0.160993,-85.232544,-34.079346,249.173615,0.438492,-0.147315,-0.817976,-71.88987,-17.89179,263.050415,-8.3999,-12.2,0.2532
1,0.095457,0.022196,-0.700701,18.984993,36.568848,286.374542,0.138687,-0.051246,-1.101667,7.333765,23.367975,281.498291,-11.6001,-9.4001,-1.2656
1,0.05493,0.115091,-0.061419,40.759285,50.744263,284.757111,-0.216904,0.300317,0.770037,22.027979,23.551081,289.692261,-8.8,-10.2,1.7717
1,-0.375246,0.51243,0.653791,-69.729614,-20.66687,261.334869,-0.552109,0.376611,1.133929,-56.905739,-1.427557,274.143555,-12.3999,-9.8,3.2905
1,0.327269,-0.27297,-0.003924,-110.897827,-28.067383,252.316925,0.436295,-0.148048,-0.903425,-56.219093,-25.368597,263.752319,-9.2,-9.8,0.2532
1,0.357054,-0.277731,-0.697894,-47.924797,1.031128,273.41983,0.107681,-0.036597,-1.068342,11.377344,22.849176,281.742432,-12.3999,-7.4001,0.2532
1,-0.01819,0.184794,0.09422,56.140144,40.200439,283.826324,-0.261459,0.320214,0.841692,25.476465,19.690607,286.457397,-9.6001,-11.8,0.7593
1,-0.432863,0.63389,0.682233,-5.017084,3.350464,279.172394,-0.527084,0.361108,1.099871,-57.668678,-25.170233,269.657471,-12.8,-9.4001,2.7844
1,0.395262,-0.345358,-0.169329,-75.726318,-39.664062,257.688019,0.424576,-0.146461,-0.973249,-56.432716,-6.722357,267.536499,-8.3999,-11,-1.2656
1,0.271605,-0.17507,-0.741839,-29.812614,17.708984,279.569122,0.08461,-0.02439,-1.02281,24.728785,20.331476,281.559326,-12.8,-12.6001,0.7593
1,-0.100832,0.275614,0.240949,69.7052,39.422241,282.514069,-0.304306,0.339623,0.910296,17.282495,31.24151,283.375122,-8.8,-9.8,1.2656
1,-0.491579,0.686136,0.733747,-12.00561,3.915039,277.097198,-0.490952,0.340112,1.054949,-54.418556,-16.121771,261.844971,-11.6001,-11,-1.2656
1,0.427366,-0.382223,-0.334857,-71.194458,-20.376953,257.245514,0.405777,-0.139503,-1.033186,-60.689919,-3.731634,271.076538,-8.8,-10.6001,-1.772
1,0.177855,-0.077413,-0.760516,4.565435,12.566772,279.965851,0.067276,-0.011329,-0.969465,16.824732,40.305229,281.742432,-10.8,-11.4001,-0.7595
1,0.105101,0.042948,-0.378436,42.010506,48.531738,279.447052,-0.347641,0.359643,0.974383,23.386011,15.799616,279.896118,-10.3999,-8.2,1.2656
1,-0.499513,0.682352,0.759137,-5.581659,-28.631958,264.35611,-0.437485,0.315209,0.997332,-60.262672,-10.33869,258.19812,-12.8,-9,0.2532
1,0.122069,-0.029074,0.325788,-76.748657,-52.069458,247.357819,0.370865,-0.1323,-1.079939,-49.367897,-12.825872,270.847656,-10,-9.8,-0.7595
1,0.110716,-0.006124,-0.751971,14.926153,33.059326,277.234528,0.06398,0.000268,-0.904157,12.872705,32.141777,281.193115,-16.3999,-9,1.2656
1,0.085081,0.06785,-0.226214,70.376587,37.392822,278.958771,0.033829,0.173486,0.12868,51.996239,53.305717,278.309204,-9.2,-8.6001,-0.2532
1,-0.447756,0.611673,0.733381,-80.929565,-2.783569,263.059113,-0.372665,0.288232,0.926287,-37.542336,-33.455757,247.4254,-13.2,-7.4001,-0.7595
1,0.255247,-0.173361,0.175519,-96.432495,-23.352417,243.894073,0.340103,-0.043922,-0.206281,-89.849464,-33.150581,245.579086,-9.6001,-11,-1.2656
1,0.077391,0.030008,-0.715716,12.133795,35.91272,278.546783,0.068741,0.014062,-0.838484,31.335838,26.007746,276.371338,-15.2,-7.8,2.7844
1,0.033934,0.120707,-0.064105,64.059448,47.524658,273.847076,0.001114,0.187035,0.236223,52.454002,35.1325,278.538086,-11.6001,-9.4001,1.7717
1,-0.364992,0.566752,0.619733,42.987068,11.71228,271.52774,-0.291611,0.2604,0.843767,-57.027809,-25.032904,246.54039,-13.6001,-9,1.2656
1,0.35388,-0.285177,0.007917,-94.158936,-23.245605,245.389435,0.382217,-0.071387,-0.332746,-84.035866,-39.650826,246.876083,-9.2,-9.8,-2.7844
1,0.330076,-0.243429,-0.713153,-15.560907,11.117188,267.407867,0.066177,0.036523,-0.739118,37.012108,45.508476,274.08252,-14.8,-8.6001,5.8218
1,-0.068849,0.22703,0.124982,51.455696,41.527954,277.936432,-0.066147,0.221825,0.394793,59.473045,34.689995,275.21167,-12.8,-6.2,2.7844
1,-0.445558,0.639994,0.726545,-0.897211,9.484497,270.154449,-0.174545,0.202783,0.68886,-74.041359,-21.401312,245.65538,-13.2,-8.6001,1.7717
1,0.39514,-0.336569,-0.234637,-80.12085,-26.770386,252.591583,0.395523,-0.103126,-0.523908,-75.063698,-17.479803,247.318588,-10.3999,-9.4001,-2.2781
1,0.206175,-0.112448,-0.779315,-34.802238,24.529663,270.108673,0.08522,0.060571,-0.594343,47.204979,30.539606,268.894531,-16.8,-7.4001,3.2905
1,-0.165773,0.333231,0.310163,65.905762,30.526367,270.642731,-0.123154,0.24624,0.542864,43.100365,35.529228,273.456909,-13.6001,-8.6001,2.7844
1,-0.485842,0.678812,0.772321,-16.903679,-11.023315,259.335968,-0.042465,0.166161,0.544939,-80.648415,-42.397408,240.375839,-14.3999,-7,1.7717
1,0.081541,0.03306,0.411359,-79.205322,-30.035767,235.440704,0.423843,-0.122413,-0.661237,-73.583595,-23.079779,249.073349,-9.2,-7.8,-1.2656
1,0.112791,-0.012472,-0.773333,15.139776,28.573242,271.0242,0.097183,0.082421,-0.476667,58.053978,33.301445,265.400269,-16,-7.8,-0.2532
1,0.087523,0.056254,-0.301165,45.626839,45.144287,269.162628,-0.158432,0.271386,0.642718,38.766869,19.171808,273.014404,-13.6001,-7.4001,3.2905
1,-0.449465,0.628641,0.770246,-24.792473,-16.119751,255.124542,-0.522812,0.394189,1.159441,-36.153786,-6.523993,262.424805,-14.8,-10.2,0.7593
1,0.230223,-0.135641,0.251935,-95.852661,-27.167114,240.613434,0.424942,-0.133765,-0.765974,-65.038673,-25.643255,251.194321,-9.6001,-9,-1.772
1,0.062376,0.0366,-0.745745,14.8346,30.61792,268.247101,0.10878,-0.0521,-1.098982,2.771387,22.086237,268.970825,-15.2,-8.6001,1.7717
1,0.039549,0.107157,-0.136004,53.256233,39.620605,268.567535,-0.211044,0.292504,0.725115,34.112938,25.015924,271.30542,-15.2,-7.4001,4.303
1,-0.352663,0.509501,0.713239,-41.561882,-20.636353,241.54422,-0.52623,0.380639,1.133929,-39.266579,-21.569159,258.243896,-14.3999,-8.6001,1.7717
1,0.33264,-0.255514,0.071637,-65.182495,-33.285889,238.446686,0.425308,-0.135474,-0.861189,-66.793434,-7.103827,252.979599,-11.6001,-8.6001,-0.2532
1,0.334349,-0.252218,-0.681048,-36.022942,5.395142,263.272736,0.073502,-0.034888,-1.059797,9.302149,20.987604,268.802979,-15.2,-6.6001,1.2656
1,-0.023561,0.179422,0.03758,73.382568,39.452759,264.768097,-0.24913,0.315942,0.806902,34.677513,29.913996,267.765381,-16,-7.4001,2.2781
1,-0.410646,0.616678,0.682721,20.617683,4.632202,264.920685,-0.500351,0.365136,1.100847,-36.703102,-3.945257,250.614487,-13.6001,-7.4001,1.2656
1,0.394896,-0.328512,-0.113787,-96.112061,-11.557373,240.094635,0.409195,-0.134986,-0.937361,-67.068092,-10.323431,254.703842,-9.2,-9.8,-0.7595
1,0.242918,-0.149557,-0.746722,-17.559807,12.643066,263.287994,0.04689,-0.022071,-1.011335,-1.974097,37.177177,268.055298,-14,-7.8,0.7593
1,-0.105959,0.269022,0.197126,35.266121,47.036377,263.867828,-0.290634,0.337548,0.884661,47.372826,11.46612,261.463501,-11.6001,-9,1.2656
1,-0.463014,0.670389,0.751691,2.658087,2.663818,251.401398,-0.460068,0.342675,1.052019,-31.484596,-15.938665,241.657578,-15.2,-9,2.2781
1,0.422362,-0.361227,-0.293353,-78.182983,-9.45166,245.160553,0.385269,-0.128272,-0.998762,-59.438698,-10.58283,255.35997,-9.6001,-9,1.2656
1,0.149412,-0.054708,-0.775531,-11.898798,34.112183,263.196442,0.032608,-0.00608,-0.954206,4.480371,26.938532,267.536499,-16.3999,-7.8,2.7844
1,0.078734,0.053568,-0.432757,67.172241,45.067993,261.014435,-0.332382,0.356713,0.946551,34.219749,17.752741,258.762695,-12.8,-7.8,-1.2656
1,-0.471193,0.665262,0.780866,-46.261589,-12.4729,253.079865,-0.407822,0.316186,0.982683,-33.07151,-32.326607,235.737167,-14,-7,0.7593
1,0.143431,-0.030294,0.380353,-93.762207,-30.646118,230.298492,0.353043,-0.119605,-1.058454,-57.821266,9.390924,255.98558,-10.8,-9.8,-1.772
1,0.073363,0.020853,-0.776263,2.917486,37.66748,264.279816,0.023575,0.008691,-0.889509,17.496119,34.674736,263.157227,-15.6001,-5.4001,3.7969
1,0.057616,0.082132,-0.272357,52.53907,56.985107,257.67276,0.015884,0.174828,0.121111,48.547752,33.331963,262.272217,-12.3999,-6.6001,0.2532
1,-0.413698,0.590555,0.765119,-39.334099,-34.827026,245.938751,-0.334213,0.287988,0.907488,-51.168434,-15.511419,235.44725,-15.2,-6.6001,0.2532
1,0.275389,-0.181417,0.218244,-101.651001,-30.737671,231.976959,0.360733,-0.037574,-0.203718,-80.266945,-30.800726,231.8004,-10.8,-6.2,-0.2532
1,0.035155,0.065043,-0.745013,42.987068,35.012451,260.800812,0.024307,0.023339,-0.817365,25.903711,47.247978,260.349609,-16,-6.6001,2.2781
1,0.01599,0.135599,-0.105975,50.52491,34.218994,262.296173,-0.01329,0.194482,0.231219,49.768456,40.244194,260.288574,-12.8,-7.4001,0.2532
