ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,mx,my,mz
1,-0.297821,-0.04737,0.06936,-4.272974,-7.454904,-63.188335,-0.31379,-0.078743,0.509014,-9.860479,-19.19733,-58.681057,10.5999,3.3999,6.0752
1,0.239411,-0.06922,0.178369,30.166113,-32.799755,-63.600323,0.247734,-0.002693,-0.203633,6.557978,-20.234928,-62.312649,13.3999,3.8,3.5439
1,0.09964,0.075921,-0.13352,11.626685,4.431693,-57.603619,0.079155,0.018303,-0.470967,7.092035,15.897885,-61.824368,9.8,3.3999,9.1125
1,0.083283,0.044427,-0.258887,-14.786279,36.398853,-64.82103,-0.121285,-0.030769,0.209941,-11.355841,17.21014,-63.243435,8.2,2.5999,9.1125
1,-0.294037,-0.034308,0.13125,11.916602,-12.230905,-60.594341,-0.298775,-0.08155,0.512432,-9.72315,-10.789737,-60.52737,9.8,1.3999,5.5688
1,0.054352,-0.065436,0.295923,-2.563989,-35.607372,-62.196514,0.242485,0.000115,-0.248066,12.646235,-29.054508,-61.488674,12.2,3.3999,3.0376
1,0.082672,0.091668,-0.183813,7.216895,7.681815,-60.716412,0.078544,0.01696,-0.473897,-0.827276,20.933285,-59.550808,8.2,4.5999,8.6064
1,0.069733,0.015741,-0.238135,0.777686,29.746023,-65.904404,-0.151802,-0.040046,0.256938,0.362909,17.133846,-65.65432,8.2,2.2,7.594
1,-0.251922,-0.038214,0.181177,3.87522,-18.746408,-65.370346,-0.27607,-0.083503,0.510845,-4.229986,-25.728092,-60.878323,9,3.8,6.5813
1,0.129303,-0.070685,0.29519,29.708349,-42.214428,-65.492416,0.226005,0.001946,-0.287861,6.435907,-11.873111,-60.069607,11.8,4.2,2.0251
1,0.075959,0.086419,-0.234961,2.1052,26.480642,-62.88316,0.072197,0.017083,-0.473897,-1.986944,10.450498,-58.040188,8.5999,1.3999,7.594
1,0.032746,-0.009528,-0.225806,11.18418,34.155811,-66.972519,-0.196968,-0.046882,0.298809,-5.267584,28.226986,-64.097923,9.3999,2.5999,10.1252
1,-0.228119,-0.07923,-0.047949,2.410376,9.406058,-59.892437,-0.255562,-0.082649,0.496074,7.748163,-24.37006,-63.991116,10.2,4.5999,6.5813
1,0.184235,-0.074225,0.267847,4.744971,-35.363232,-65.171982,0.208305,0.002922,-0.3279,-1.376593,-13.826236,-58.085964,13,2.5999,5.0627
1,0.170807,0.009271,-0.02439,18.294775,-14.718087,-58.458111,0.076957,0.018181,-0.471333,-5.343878,23.527279,-60.588406,8.5999,3,7.594
1,-0.004364,-0.036017,-0.191382,-24.597681,33.713306,-65.995956,-0.226143,-0.051887,0.339946,5.184687,10.175839,-64.677757,11.3999,4.5999,4.5564
1,-0.27951,-0.059088,0.017725,3.142798,2.799002,-65.080429,-0.215645,-0.08155,0.480449,7.275141,-16.328678,-65.486473,8.5999,3.8,4.5564
1,0.227326,-0.075324,0.227564,2.440894,-34.112011,-62.745831,0.179619,-0.031135,0.109233,11.395014,-35.936222,-66.188377,12.5999,3.8,4.5564
1,0.128937,0.048944,-0.084936,7.476294,1.288382,-61.296246,0.083061,0.019524,-0.460347,-11.264288,22.993221,-60.832546,10.2,5,8.1001
1,-0.052215,-0.067267,-0.163184,0.121558,25.443045,-64.409042,0.032524,0.003044,-0.097676,-10.211432,44.157162,-66.691917,11.8,6.2,4.5564
1,-0.30307,-0.043463,0.078272,-13.809716,0.708548,-60.685894,-0.173653,-0.080208,0.45811,8.450068,-35.447941,-64.860863,10.2,4.2,5.0627
1,-0.007293,-0.063605,0.281641,7.827247,-36.217724,-65.492416,0.209404,-0.025886,0.060894,7.946527,-30.397282,-65.761131,12.2,2.5999,5.0627
1,0.099518,0.077264,-0.135596,-12.146508,7.117239,-56.306622,0.087944,0.019524,-0.447407,4.955805,15.71478,-65.410179,7.3999,3,6.5813
1,0.083039,0.033807,-0.249853,-20.126856,35.727467,-65.614487,0.010795,-0.001228,-0.047139,-7.678473,26.441708,-66.035789,11,5.8,6.0752
1,-0.29306,-0.032843,0.127588,1.800024,-18.425974,-60.73167,-0.137154,-0.075691,0.431987,2.911127,-34.273014,-63.899563,9.3999,3,2.5315
1,0.071808,-0.064826,0.290918,-5.356348,-39.773022,-64.897324,0.22393,-0.020271,0.010601,13.821161,-45.900211,-65.303368,13,3.3999,4.05
1,0.082184,0.089471,-0.191626,27.648413,7.23931,-63.340923,0.093071,0.022454,-0.426899,-0.552618,39.182796,-66.798729,7.8,3,6.5813
1,0.059113,0.01159,-0.236304,-3.510034,33.804859,-65.980698,-0.01191,-0.007698,0.003398,-2.734625,28.593197,-67.54641,11.3999,4.2,3.0376
1,-0.243621,-0.032599,0.179224,16.875708,-26.28425,-65.339828,-0.087715,-0.072029,0.395732,-8.563482,-31.358585,-63.411282,10.5999,5.3999,6.5813
1,0.148468,-0.069464,0.293481,16.433203,-45.876537,-64.836288,0.245781,-0.015754,-0.051289,9.609735,-27.437077,-65.944237,10.5999,5.3999,6.5813
1,0.209504,-0.020758,0.02688,-7.416284,-8.294137,-59.907696,0.087455,0.019646,-0.384785,-6.625616,29.966488,-64.937157,9.8,3.8,6.5813
1,0.011628,-0.03028,-0.204199,6.820166,30.737844,-67.4608,-0.054512,-0.020515,0.088115,-13.019049,38.770809,-66.173119,11.8,5.3999,3.5439
1,-0.25412,-0.076911,-0.016699,-12.909448,8.490531,-61.647198,-0.320992,-0.081672,0.479595,-4.886114,-6.624088,-61.763332,9.8,5.3999,3.5439
1,0.209626,-0.06568,0.246118,20.492041,-36.873852,-68.391586,0.251274,-0.007698,-0.142964,4.589594,-24.003849,-64.479393,11.8,1,8.1001
1,0.151276,0.029413,-0.060156,16.097509,-15.618356,-62.181255,0.099907,0.013665,-0.45229,2.254999,18.09515,-61.503933,9.8,4.5999,8.6064
1,-0.036712,-0.06507,-0.17417,-5.814111,32.370533,-70.375229,-0.090157,-0.029182,0.154766,-4.962408,18.049374,-66.478294,11.3999,4.5999,2.5315
1,-0.304535,-0.044806,0.052393,25.573217,-6.844553,-65.263535,-0.323677,-0.086555,0.498027,-1.651251,-7.234439,-63.762234,9.3999,5.8,1.0127
1,0.243317,-0.074957,0.184351,-1.816309,-23.201975,-64.332748,0.253837,-0.003547,-0.195454,8.41955,-35.066471,-63.731716,10.5999,2.5999,8.1001
1,0.108796,0.063959,-0.116309,12.893165,11.847465,-61.967632,0.087455,0.016472,-0.459492,-8.349859,6.666317,-58.970974,9.3999,4.5999,6.5813
1,0.088044,0.032953,-0.251074,7.934058,30.371634,-65.171982,-0.128487,-0.035896,0.206035,7.183588,25.312557,-68.934959,12.2,5.3999,1.5188
1,-0.305389,-0.033576,0.11123,-24.078882,-2.495798,-61.387798,-0.312203,-0.089241,0.504863,11.791742,-20.555363,-65.959496,9.3999,3,4.5564
1,0.049347,-0.064826,0.286768,15.655005,-40.032421,-67.125107,0.243461,0.002556,-0.241597,1.095331,-19.044743,-62.709377,11.8,3.8,6.5813
1,0.084626,0.088983,-0.170142,-12.360131,9.406058,-62.181255,0.078178,0.019768,-0.462544,-2.215826,2.34808,-61.03091,9,5.3999,4.5564
1,0.063019,0.017328,-0.241186,-0.53457,31.958546,-70.131088,-0.168282,-0.041877,0.249736,-5.862677,29.31036,-66.417259,12.2,4.5999,4.5564
1,-0.273529,-0.026862,0.156397,9.536231,-22.408518,-65.370346,-0.295235,-0.088752,0.497417,6.741083,-13.337955,-66.508812,7.3999,5,9.1125
1,0.120514,-0.067389,0.288843,4.165137,-36.004101,-69.23082,0.235893,0.005852,-0.284077,2.834833,-23.057804,-63.93008,11,3.8,7.594
1,0.08609,0.083001,-0.213354,12.862647,19.507376,-61.937115,0.082695,0.020012,-0.464741,-7.800543,20.10931,-63.93008,9.8,2.2,6.5813
1,0.03592,-0.0138,-0.219214,-19.043482,38.214649,-67.003036,-0.202706,-0.052131,0.292461,-6.228888,8.451596,-64.296288,13.3999,4.5999,2.5315
1,-0.234832,-0.079108,-0.052832,-9.659326,16.92864,-66.484238,-0.264107,-0.089363,0.488262,-4.382574,-19.365177,-64.586205,7.3999,5.3999,8.6064
1,0.185456,-0.077521,0.273706,6.576025,-38.15559,-66.514755,0.216728,0.006829,-0.319844,13.195551,-21.074162,-65.181297,11.8,1,11.1377
1,0.181671,0.000116,-0.006201,-4.837549,-7.363351,-63.798687,0.085136,0.018914,-0.461445,-2.582037,16.309872,-64.708275,10.2,4.2,7.0876
1,-0.003631,-0.046393,-0.197119,5.782568,24.847952,-67.674423,0.048393,0.005486,-0.147847,-14.911139,42.081966,-67.54641,12.5999,3.8,3.5439
1,-0.289154,-0.060431,-0.002539,-11.612451,2.615896,-63.020489,-0.229073,-0.090828,0.467266,-1.40711,-36.790714,-63.655422,7,7,8.6064
1,0.226838,-0.08216,0.235132,27.709448,-40.764843,-66.179062,0.175956,-0.037117,0.10667,5.718744,-38.164005,-67.134422,10.5999,2.5999,6.0752
1,0.138459,0.036737,-0.060278,12.679542,-1.07673,-59.160015,0.090141,0.017693,-0.453145,6.985224,21.650448,-65.974754,10.2,4.2,7.0876
1,-0.056366,-0.072028,-0.163794,-3.265893,32.675709,-67.537094,0.029228,-0.001716,-0.098042,-3.604376,27.387753,-67.729515,11.8,3.3999,5.0627
1,-0.316986,-0.04151,0.065088,4.363501,-4.769357,-60.045025,-0.190255,-0.086799,0.449443,-7.022345,-28.917179,-62.67886,7.8,5.8,9.1125
1,-0.022186,-0.063483,0.271265,-10.651147,-32.464062,-63.340923,0.19976,-0.029426,0.061382,10.998285,-46.708927,-65.837425,10.5999,4.2,9.1125
1,0.097687,0.070672,-0.120825,13.793433,4.828421,-61.952374,0.088066,0.019402,-0.436787,-4.764044,37.016048,-64.494652,8.5999,4.2,6.0752
1,0.077546,0.025873,-0.248755,-2.991235,30.249563,-64.56163,0.002861,-0.007087,-0.044331,-3.17713,35.078182,-68.355125,11.8,5,4.05
1,-0.31015,-0.032965,0.114404,9.826148,-13.03962,-66.484238,-0.150826,-0.083503,0.421489,-5.832159,-30.748234,-63.609646,7.3999,3,8.6064
1,0.062409,-0.070075,0.287988,25.634253,-44.854198,-66.926743,0.217949,-0.025398,0.009502,4.070795,-28.810368,-65.578026,11.3999,3.8,10.6313
1,0.079132,0.080316,-0.180029,-5.386865,21.140066,-62.577984,0.088188,0.019402,-0.418965,-6.946051,21.253719,-62.572048,9.3999,4.2,6.0752
1,0.049469,-0.000739,-0.234961,6.698096,33.316578,-67.58287,-0.024971,-0.014656,0.003887,-10.10462,41.761532,-66.508812,11.8,4.2,4.05
1,-0.264496,-0.041876,0.16311,-12.634789,-12.764962,-60.73167,-0.10566,-0.081306,0.391216,11.70019,-41.917667,-66.585106,7.8,5.8,8.1001
1,0.13382,-0.081061,0.288599,7.140601,-33.852612,-66.560532,0.234794,-0.023689,-0.038838,2.560175,-37.172184,-63.319729,8.5999,3.3999,9.1125
1,0.078766,0.068475,-0.220068,-14.420068,22.177664,-57.252666,0.088066,0.015374,-0.397114,-4.764044,25.449886,-63.319729,11,4.5999,5.5688
1,0.014069,-0.030402,-0.216284,-21.362818,36.902393,-64.653183,-0.054024,-0.025032,0.051128,-6.473028,21.482601,-63.319729,11.8,3,3.5439
1,-0.265228,-0.081549,-0.047827,7.338965,4.141776,-63.325665,-0.066353,-0.0774,0.358379,5.779779,-27.162418,-64.662498,7.3999,5.3999,9.6189
1,0.186432,-0.083991,0.272485,0.823462,-36.034618,-63.325665,0.237968,-0.018806,-0.089985,15.087641,-36.08881,-64.082664,9,3.8,8.6064
1,0.156159,0.005853,-0.009009,12.267554,-2.785715,-61.403057,0.083061,0.01635,-0.363179,-12.74439,40.357723,-62.892483,11,5.3999,7.594
1,-0.032562,-0.05567,-0.191748,-3.357446,32.477345,-63.035748,-0.085884,-0.031624,0.102886,-7.358038,34.071102,-63.502834,12.2,5,3.0376
1,-0.315521,-0.058966,0.01272,-17.42605,8.048026,-59.282085,-0.351143,-0.093269,0.478618,1.507319,-12.498721,-59.978054,7.8,5.8,7.0876
1,0.218781,-0.081427,0.22915,20.904028,-35.409008,-61.631939,0.239433,-0.01197,-0.144307,10.769403,-19.090519,-63.991116,11,6.5999,3.0376
1,0.102936,0.052118,-0.083594,-10.529077,3.943411,-55.803082,0.073051,0.014153,-0.446064,8.511103,3.934994,-60.420559,9.3999,4.5999,4.5564
1,0.056183,0.037713,-0.269019,-22.049463,31.119314,-63.676617,-0.141426,-0.045784,0.176128,-14.926397,27.814999,-62.083767,12.5999,4.5999,3.5439
1,-0.33493,-0.041754,0.093164,-5.402124,-13.68049,-59.953472,-0.343209,-0.098274,0.497539,-7.525885,-9.767398,-59.27615,8.2,3.3999,8.1001
1,0.010651,-0.064459,0.282617,-8.316552,-38.323437,-65.034653,0.232353,-0.00135,-0.230488,10.250605,-25.163517,-62.541531,11.8,5.8,1.0127
1,0.064484,0.076898,-0.161597,24.932348,6.293265,-61.49461,0.057792,0.014397,-0.451558,-2.002203,25.175228,-60.695217,10.2,6.5999,4.05
1,0.038605,0.001336,-0.245215,-6.989038,34.186329,-64.363266,-0.187203,-0.056404,0.236187,-6.564581,9.275571,-61.778591,12.2,4.2,6.0752
1,-0.292205,-0.034552,0.15188,20.62937,-20.150217,-62.654278,-0.315377,-0.100837,0.487529,-10.302984,-23.790226,-58.620022,9,5,6.0752
1,0.104157,-0.070929,0.292505,15.914405,-43.084179,-63.646099,0.219902,0.00219,-0.276143,18.627682,-21.562443,-63.060329,11.8,5,4.05
1,0.069245,0.074701,-0.20835,-6.088769,26.022879,-60.640118,0.064628,0.016228,-0.456563,4.787958,12.327329,-60.924099,9,7.3999,4.05
1,0.020783,-0.024909,-0.228125,8.330787,32.919849,-64.775253,-0.219307,-0.063118,0.282451,-5.19129,18.324032,-63.136623,11.8,3.3999,6.0752
1,-0.25119,-0.088751,-0.072363,-15.930688,12.03057,-58.961651,-0.277901,-0.100227,0.474956,2.834833,-36.073551,-62.068508,8.5999,4.5999,6.5813
1,0.177033,-0.080939,0.273828,24.383032,-43.496166,-66.804672,0.211357,0.003411,-0.314229,4.833735,-5.08295,-59.291409,11,5.3999,1.5188
1,0.174347,-0.001959,0.004175,29.387915,-16.427073,-60.075542,0.077812,0.014519,-0.460225,1.049555,22.657528,-59.917019,9.8,5.3999,5.5688
1,-0.015594,-0.055426,-0.211523,-0.244653,36.337818,-66.270615,0.03997,-0.002205,-0.155415,-6.915533,27.555599,-63.334988,12.5999,2.5999,6.0752
1,-0.300384,-0.067389,-0.01377,17.150366,-2.84675,-60.518047,-0.232369,-0.097664,0.456157,4.559076,-19.96027,-63.045071,9,4.2,7.0876
1,0.228058,-0.086554,0.234644,0.533545,-28.069529,-62.425396,0.177299,-0.037239,0.102153,14.523066,-45.564518,-64.738792,12.2,6.5999,4.05
1,0.136139,0.034418,-0.058447,15.395606,2.203909,-58.168194,0.086723,0.016716,-0.45168,-15.445196,29.096737,-57.490871,9.8,7,4.5564
1,-0.061859,-0.079718,-0.182715,-17.670191,31.65337,-61.006329,0.024223,-0.006355,-0.105,-6.442511,39.213314,-63.869045,10.5999,1.8,5.0627
1,-0.3237,-0.042975,0.050562,-15.335595,-0.588449,-59.114239,-0.191475,-0.092537,0.438823,9.502924,-31.05341,-62.755154,8.5999,5.3999,6.5813
1,-0.021087,-0.064337,0.263452,13.900245,-41.390453,-63.569805,0.203788,-0.029304,0.060405,7.473505,-29.680119,-63.68594,11,5,2.0251
1,0.100617,0.067865,-0.123389,-7.446802,7.010428,-58.778545,0.090995,0.019646,-0.437642,-5.084478,12.495175,-59.825466,8.5999,5.3999,3.5439
1,0.078766,0.021112,-0.259985,4.027808,30.264822,-66.362167,0.004203,-0.011116,-0.054707,-7.678473,34.788265,-63.365505,10.5999,3.3999,7.0876
1,-0.309539,-0.030524,0.105493,6.408179,-20.440134,-58.97691,-0.145211,-0.087166,0.410015,13.851679,-39.827213,-64.113182,9,3.3999,7.0876
1,0.070465,-0.068244,0.29397,6.789649,-39.803539,-64.576889,0.231132,-0.023689,0.011089,10.448969,-43.031559,-63.441799,12.5999,6.2,3.5439
1,0.085114,0.082513,-0.171728,12.725318,17.127005,-57.161114,0.092338,0.017693,-0.419453,-4.107916,30.668392,-62.968777,8.5999,8.2,3.0376
1,0.053864,-0.001715,-0.24082,-16.693628,41.449512,-63.295147,-0.022774,-0.019417,-0.003926,-7.892096,22.352352,-62.892483,11.8,3.8,7.594
1,-0.259613,-0.035163,0.160425,13.488257,-20.669016,-60.762188,-0.099556,-0.081917,0.383647,0.790155,-30.458317,-63.487576,9,4.2,5.0627
1,0.141388,-0.072272,0.298853,4.790747,-37.911449,-62.944195,0.243095,-0.018196,-0.036763,17.986813,-36.104069,-65.608543,12.2,5,2.0251
1,0.08255,0.074457,-0.221655,5.721533,16.577688,-62.471172,0.092949,0.018059,-0.396626,-9.448492,38.892879,-63.655422,9.8,6.2,2.5315
1,0.017365,-0.032477,-0.232153,1.510107,28.876272,-64.05809,-0.049996,-0.026375,0.04478,-15.094244,37.382259,-63.579128,10.5999,4.5999,8.6064
1,-0.259979,-0.082648,-0.062842,-10.696923,12.579886,-61.49461,-0.053292,-0.074592,0.354717,-1.620733,-47.014103,-62.358425,7.3999,5.3999,8.6064
1,0.201203,-0.07923,0.277246,31.661472,-41.573559,-65.614487,0.256889,-0.013435,-0.085591,7.107294,-24.324284,-63.701199,10.5999,6.5999,2.0251
1,0.168976,0.011834,-0.007422,13.213599,-5.562814,-58.061382,0.093193,0.016838,-0.365864,-2.91773,22.169247,-63.30447,9,5.3999,3.5439
1,-0.024139,-0.061774,-0.20835,1.693213,34.232105,-65.629745,-0.075386,-0.033333,0.092388,-14.666998,26.334896,-62.617825,10.5999,3,7.594
1,-0.306244,-0.058844,0.001367,-0.519312,-0.344308,-57.985088,-0.338936,-0.094978,0.469341,-9.768927,-4.594669,-59.749172,8.5999,4.2,6.0752
1,0.241974,-0.087042,0.234155,0.808203,-32.586132,-65.004135,0.263115,-0.009773,-0.137105,7.046259,-38.713322,-61.351345,11,4.5999,2.5315
1,0.127838,0.042596,-0.070776,12.389625,-6.279977,-59.068462,0.098808,0.013909,-0.440693,-5.908453,12.647763,-56.529568,10.5999,3.3999,3.0376
1,-0.081756,-0.086432,-0.181616,-22.263086,31.012503,-63.264629,-0.110054,-0.044685,0.138652,-0.476324,18.003597,-63.899563,9.8,4.5999,8.6064
1,-0.325897,-0.03797,0.064111,10.985816,-11.315377,-63.218853,-0.33796,-0.098884,0.483501,0.530756,-16.374454,-60.237453,8.5999,5.8,7.0876
1,0.005402,-0.066291,0.28335,28.380835,-49.187695,-64.546371,0.257988,-0.006599,-0.181904,7.977045,-28.825626,-61.351345,11.3999,5.8,3.0376
1,0.097443,0.068963,-0.133887,1.47959,14.594047,-59.770367,0.08892,0.01281,-0.448628,-1.742803,-0.993595,-56.483791,7.3999,7.3999,7.0876
1,0.076935,0.008417,-0.256323,14.922584,29.746023,-65.248276,-0.138375,-0.054695,0.186016,-2.215826,32.606258,-63.121365,9.3999,4.2,7.0876
1,-0.298797,-0.034308,0.129053,-16.2969,-8.156808,-57.252666,-0.32148,-0.102668,0.490581,12.600458,-18.983707,-62.099026,9.3999,5.3999,7.594
1,0.092316,-0.073004,0.30874,8.132422,-36.797558,-64.775253,0.251518,-0.001716,-0.229756,-3.497564,-19.212589,-58.589504,11.3999,5.8,4.05
1,0.08487,0.075921,-0.192236,-17.136133,13.03765,-56.291363,0.081108,0.013787,-0.453022,-11.416876,14.32623,-56.239651,7.8,6.2,8.6064
1,0.038239,-0.021979,-0.243628,-20.111597,34.43047,-64.805771,-0.186592,-0.065925,0.258647,-3.055059,16.172543,-60.954617,9,4.2,7.0876
1,-0.221649,-0.098761,-0.084448,12.374366,5.621878,-64.088608,-0.281319,-0.101814,0.491558,6.40539,-11.827334,-61.748074,9,5,5.0627
1,0.176422,-0.071906,0.297388,-0.351465,-40.490185,-62.959454,0.227714,0.004509,-0.30019,6.268061,-27.467594,-59.871243,10.2,7,2.5315
1,0.19278,-0.014899,0.016626,9.566749,-5.74592,-61.082623,0.080497,0.0122,-0.446431,-13.186895,20.856991,-59.093044,7,4.5999,6.5813
1,-0.010467,-0.06568,-0.217139,-8.286035,30.753103,-60.975811,0.042411,-0.008552,-0.159565,-13.00379,41.212215,-63.548611,9,3.8,8.6064
1,-0.294403,-0.073493,-0.01731,-17.914331,8.826224,-56.871197,-0.23713,-0.098762,0.464946,3.88769,-33.326969,-60.329006,8.5999,5.8,4.05
1,0.225983,-0.080451,0.247461,19.820654,-36.675488,-61.357281,0.175956,-0.03553,0.111187,8.54162,-32.777653,-64.754051,10.5999,6.2,3.5439
1,0.131623,0.036371,-0.05686,-13.611352,1.68511,-55.391094,0.079033,0.010735,-0.443745,0.896967,11.335507,-61.41238,8.2,5.3999,7.594
1,-0.063079,-0.088385,-0.189673,9.276832,19.888845,-64.409042,0.020195,-0.013801,-0.104756,-11.554205,30.561581,-62.984035,7.8,5.3999,8.6064
1,-0.322479,-0.050421,0.052026,0.609839,-16.045603,-57.786724,-0.189766,-0.097053,0.440044,1.308954,-37.538395,-60.145901,9,7.8,5.5688
1,-0.01828,-0.069953,0.280298,-8.072412,-40.658031,-63.142559,0.206474,-0.034187,0.06541,13.012445,-48.280582,-63.090847,12.5999,6.2,6.5813
1,0.099884,0.061151,-0.115454,24.398291,-1.4582,-58.503887,0.089286,0.009636,-0.436421,-0.354254,34.559383,-61.763332,6.2,5.3999,7.594
1,0.077423,0.009027,-0.262061,-11.688745,32.523121,-61.097881,-0.000313,-0.021125,-0.055439,-3.17713,25.90765,-63.1824,7.8,3.3999,10.1252
1,-0.312225,-0.035651,0.115015,13.656104,-17.22053,-59.129498,-0.146675,-0.092659,0.415996,-3.467047,-30.778751,-60.344265,8.2,4.5999,6.5813
1,0.069123,-0.072272,0.298242,16.356909,-43.877636,-61.128399,0.225883,-0.028572,0.017192,11.31872,-36.775455,-62.358425,11,4.5999,4.5564
1,0.083527,0.071771,-0.172583,-1.236475,20.056692,-57.252666,0.09185,0.009514,-0.420186,-12.286627,29.676571,-58.162258,7,7.8,7.594
1,0.054352,-0.01734,-0.24729,2.181494,31.561817,-61.204693,-0.022042,-0.02613,-0.008198,-14.758551,39.564266,-61.03091,7.8,2.2,9.6189
1,-0.262664,-0.03797,0.168726,-12.955224,-17.052683,-60.6096,-0.10212,-0.084114,0.390117,3.872431,-46.495304,-61.076687,10.2,6.2,5.5688
1,0.141388,-0.076911,0.307397,25.649511,-43.770824,-64.82103,0.242851,-0.021125,-0.031392,2.285517,-29.802189,-60.52737,11.3999,5.8,4.05
1,0.081452,0.064813,-0.22019,-12.360131,20.697561,-58.702251,0.09124,0.010002,-0.398945,-3.772223,21.513119,-60.28323,7.3999,5.3999,8.6064
1,0.016877,-0.042853,-0.233252,-7.950341,34.872974,-63.798687,-0.051339,-0.035164,0.038066,-6.19837,26.823177,-62.205837,7.3999,5.8,9.1125
1,-0.26474,-0.0857,-0.060278,18.61521,5.881278,-59.053204,-0.056832,-0.079963,0.357646,11.654413,-38.957462,-63.548611,9,7.8,5.5688
1,0.196076,-0.085822,0.283472,-0.488794,-30.4499,-61.769268,0.247978,-0.018562,-0.083027,7.854975,-41.643009,-60.039089,11.8,5,6.0752
1,0.163361,0.002313,-0.009497,17.363989,-1.229318,-57.557842,0.089653,0.006707,-0.373188,-9.143316,37.214413,-60.969875,6.5999,6.2,6.5813
1,-0.026458,-0.077765,-0.212622,-16.159571,36.536182,-59.449932,-0.080635,-0.044197,0.08604,6.02392,23.435726,-62.923,9.8,6.5999,4.05
1,-0.310882,-0.069586,-0.000464,-10.23916,6.247488,-57.847759,-0.345894,-0.103523,0.467021,7.214106,-13.383731,-57.704494,9,8.2,4.05
1,0.234284,-0.09339,0.237695,14.831031,-35.805737,-59.068462,0.255302,-0.0149,-0.133931,7.305658,-26.872501,-58.970974,11.8,6.5999,5.0627
1,0.12088,0.035882,-0.074683,-4.135644,3.256766,-55.81834,0.092216,0.007195,-0.442647,-0.812017,-3.480777,-53.432034,8.2,6.2,7.594
1,-0.085052,-0.099127,-0.185156,21.285498,20.255056,-60.914776,-0.115181,-0.051521,0.136455,-4.107916,34.483089,-58.925198,11.8,7,2.5315
1,-0.330902,-0.048346,0.066553,7.308447,-13.92463,-56.154034,-0.343697,-0.104866,0.483989,9.777582,-12.89545,-56.407497,9.3999,7.3999,5.0627
1,-0.000579,-0.074591,0.285303,9.29209,-39.177929,-60.73167,0.250297,-0.012825,-0.184102,6.344355,-22.950993,-56.712673,12.2,5.3999,5.5688
1,0.090241,0.061395,-0.139502,11.779273,11.801688,-50.309917,0.082451,0.004143,-0.453755,1.385248,16.981258,-55.018948,7.3999,6.2,4.5564
1,0.068756,-0.001227,-0.266455,-21.3323,38.596119,-55.665752,-0.14814,-0.059333,0.182964,-9.463751,16.447201,-53.752468,9.8,7.3999,1.0127
1,-0.30661,-0.038214,0.130762,5.691016,-19.570383,-52.720806,-0.328926,-0.10572,0.491313,-7.907354,-10.148868,-51.600979,8.5999,6.5999,5.0627
1,0.084504,-0.077887,0.308618,0.59458,-39.742504,-56.566021,0.24456,-0.007332,-0.22939,18.185177,-30.443058,-55.675076,10.5999,3.8,4.5564
1,0.080231,0.067132,-0.194434,15.624488,9.741752,-54.872295,0.077446,0.00634,-0.459492,3.262079,15.318051,-53.493069,7.3999,4.5999,7.594
1,0.043122,-0.025153,-0.249365,11.489356,24.390188,-56.474468,-0.184029,-0.064705,0.229228,-7.647955,11.900083,-52.97427,11.8,8.5999,2.5315
1,-0.247406,-0.040412,0.188623,12.084449,-27.642282,-56.840679,-0.306954,-0.103157,0.495098,-5.57276,-35.4632,-50.441311,8.5999,7,4.5564
1,0.153717,-0.081793,0.308374,28.975927,-43.007885,-57.298443,0.228569,-0.002571,-0.269917,11.837519,-11.12543,-53.691433,11.8,5,4.05
1,0.194733,-0.030036,0.034814,9.612525,-8.873971,-49.882671,0.073173,0.007195,-0.464741,8.862055,13.258115,-52.867458,7,4.5999,5.5688
1,0.001862,-0.054816,-0.233252,3.310645,34.399952,-57.20689,-0.217965,-0.070442,0.273052,-8.731329,20.918026,-52.47073,10.2,5.8,4.05
1,-0.282562,-0.082648,-0.038672,1.922095,4.324881,-49.531719,-0.272164,-0.098762,0.489971,-1.147711,-28.032169,-52.074001,7.8,8.5999,4.5564
1,0.206086,-0.08692,0.278589,3.798926,-33.791576,-55.742046,0.145073,-0.04322,0.174175,6.924189,-52.034245,-54.652737,10.2,4.5999,7.594
1,0.146393,0.012201,-0.033667,18.065893,-11.498483,-49.760601,0.072807,0.006218,-0.463521,-6.0763,28.913631,-50.319241,7.3999,4.2,7.0876
1,-0.050018,-0.081793,-0.207983,-13.64187,28.845755,-54.68919,0.029472,-0.013801,-0.15688,-2.276861,30.94305,-55.751369,12.2,6.5999,3.0376
1,-0.319305,-0.057257,0.042627,15.517676,-13.466866,-53.071758,-0.224556,-0.096077,0.465801,-2.429449,-23.790226,-51.356838,9.3999,5.3999,5.5688
1,-0.055511,-0.060553,0.28335,25.5427,-48.623119,-53.56004,0.177421,-0.033699,0.097148,8.724726,-34.150944,-54.744289,9.8,3.3999,8.1001
1,0.094513,0.054193,-0.123755,-2.640283,13.831107,-49.51646,0.071586,0.006707,-0.447163,-10.318243,20.643368,-50.288723,8.5999,7,6.5813
1,0.066315,0.003168,-0.27854,9.79563,27.350393,-55.07066,-0.007759,-0.022957,-0.071675,-8.609259,38.892879,-54.729031,10.2,5.3999,1.5188
1,-0.315399,-0.035773,0.1271,-17.700708,-11.376412,-46.693584,-0.15461,-0.089607,0.42686,12.508905,-42.680607,-53.187893,6.5999,7.3999,8.1001
