Optimal control state trajectory ( x, y, z, r, p, w, x_dot, y_dot, z_dot, r_dot, p_dot, w_dot )
36.448431,15.772645,169.500000,0.000000,0.000000,1.000000,0.215057,0.229012,0.150000,0.000000,0.000000,0.000000
37.505553,16.934407,170.250000,0.000000,0.000000,1.000000,0.207757,0.235654,0.150000,0.000000,0.000000,0.000000
38.525662,18.128801,171.000000,0.000000,0.000000,1.000000,0.200253,0.242064,0.150000,0.000000,0.000000,0.000000
39.507751,19.354647,171.750000,0.000000,0.000000,1.000000,0.192550,0.248235,0.150000,0.000000,0.000000,0.000000
40.450850,20.610737,172.500000,0.000000,0.000000,1.000000,0.184658,0.254160,0.150000,0.000000,0.000000,0.000000
41.354029,21.895831,173.250000,0.000000,0.000000,1.000000,0.176584,0.259835,0.150000,0.000000,0.000000,0.000000
42.216396,23.208660,174.000000,0.000000,0.000000,1.000000,0.168335,0.265253,0.150000,0.000000,0.000000,0.000000
43.037101,24.547929,174.750000,0.000000,0.000000,1.000000,0.159920,0.270410,0.150000,0.000000,0.000000,0.000000
43.815334,25.912316,175.500000,0.000000,0.000000,1.000000,0.151347,0.275300,0.150000,0.000000,0.000000,0.000000
44.550326,27.300475,176.250000,0.000000,0.000000,1.000000,0.142625,0.279918,0.150000,0.000000,0.000000,0.000000
45.241353,28.711035,177.000000,0.000000,0.000000,1.000000,0.133763,0.284260,0.150000,0.000000,0.000000,0.000000
45.887731,30.142605,177.750000,0.000000,0.000000,1.000000,0.124768,0.288321,0.150000,0.000000,0.000000,0.000000
46.488824,31.593772,178.500000,0.000000,0.000000,1.000000,0.115650,0.292098,0.150000,0.000000,0.000000,0.000000
47.044038,33.063104,179.250000,0.000000,0.000000,1.000000,0.106418,0.295586,0.150000,0.000000,0.000000,0.000000
47.552826,34.549150,180.000000,0.000000,0.000000,1.000000,0.097081,0.298783,0.150000,0.000000,0.000000,0.000000
48.014684,36.050445,180.750000,0.000000,0.000000,1.000000,0.087648,0.301685,0.150000,0.000000,0.000000,0.000000
48.429158,37.565506,181.500000,0.000000,0.000000,1.000000,0.078128,0.304289,0.150000,0.000000,0.000000,0.000000
48.795838,39.092838,182.250000,0.000000,0.000000,1.000000,0.068532,0.306593,0.150000,0.000000,0.000000,0.000000
49.114363,40.630934,183.000000,0.000000,0.000000,1.000000,0.058868,0.308595,0.150000,0.000000,0.000000,0.000000
49.384417,42.178277,183.750000,0.000000,0.000000,1.000000,0.049145,0.310291,0.150000,0.000000,0.000000,0.000000
49.605735,43.733338,184.500000,0.000000,0.000000,1.000000,0.039375,0.311682,0.150000,0.000000,0.000000,0.000000
49.778098,45.294584,185.250000,0.000000,0.000000,1.000000,0.029565,0.312765,0.150000,0.000000,0.000000,0.000000
49.901336,46.860474,186.000000,0.000000,0.000000,1.000000,0.019726,0.313539,0.150000,0.000000,0.000000,0.000000
49.975328,48.429462,186.750000,0.000000,0.000000,1.000000,0.009868,0.314004,0.150000,0.000000,0.000000,0.000000
50.000000,50.000000,187.500000,0.000000,0.000000,1.000000,-0.000000,0.314159,0.150000,0.000000,0.000000,0.000000
49.975328,51.570538,188.250000,0.000000,0.000000,1.000000,-0.009868,0.314004,0.150000,0.000000,0.000000,0.000000
49.901336,53.139526,189.000000,0.000000,0.000000,1.000000,-0.019726,0.313539,0.150000,0.000000,0.000000,0.000000
49.778098,54.705416,189.750000,0.000000,0.000000,1.000000,-0.029565,0.312765,0.150000,0.000000,0.000000,0.000000
49.605735,56.266662,190.500000,0.000000,0.000000,1.000000,-0.039375,0.311682,0.150000,0.000000,0.000000,0.000000
49.384417,57.821723,191.250000,0.000000,0.000000,1.000000,-0.049145,0.310291,0.150000,0.000000,0.000000,0.000000
49.114363,59.369066,192.000000,0.000000,0.000000,1.000000,-0.058868,0.308595,0.150000,0.000000,0.000000,0.000000
48.795838,60.907162,192.750000,0.000000,0.000000,1.000000,-0.068532,0.306593,0.150000,0.000000,0.000000,0.000000
48.429158,62.434494,193.500000,0.000000,0.000000,1.000000,-0.078128,0.304289,0.150000,0.000000,0.000000,0.000000
48.014684,63.949555,194.250000,0.000000,0.000000,1.000000,-0.087648,0.301685,0.150000,0.000000,0.000000,0.000000
47.552826,65.450850,195.000000,0.000000,0.000000,1.000000,-0.097081,0.298783,0.150000,0.000000,0.000000,0.000000
47.044038,66.936896,195.750000,0.000000,0.000000,1.000000,-0.106418,0.295586,0.150000,0.000000,0.000000,0.000000
46.488824,68.406228,196.500000,0.000000,0.000000,1.000000,-0.115650,0.292098,0.150000,0.000000,0.000000,0.000000
45.887731,69.857395,197.250000,0.000000,0.000000,1.000000,-0.124768,0.288321,0.150000,0.000000,0.000000,0.000000
45.241353,71.288965,198.000000,0.000000,0.000000,1.000000,-0.133763,0.284260,0.150000,0.000000,0.000000,0.000000
44.550326,72.699525,198.750000,0.000000,0.000000,1.000000,-0.142625,0.279918,0.150000,0.000000,0.000000,0.000000
43.815334,74.087684,199.500000,0.000000,0.000000,1.000000,-0.151347,0.275300,0.150000,0.000000,0.000000,0.000000
43.037101,75.452071,200.250000,0.000000,0.000000,1.000000,-0.159920,0.270410,0.150000,0.000000,0.000000,0.000000
42.216396,76.791340,201.000000,0.000000,0.000000,1.000000,-0.168335,0.265253,0.150000,0.000000,0.000000,0.000000
41.354029,78.104169,201.750000,0.000000,0.000000,1.000000,-0.176584,0.259835,0.150000,0.000000,0.000000,0.000000
40.450850,79.389263,202.500000,0.000000,0.000000,1.000000,-0.184658,0.254160,0.150000,0.000000,0.000000,0.000000
39.507751,80.645353,203.250000,0.000000,0.000000,1.000000,-0.192550,0.248235,0.150000,0.000000,0.000000,0.000000
38.525662,81.871199,204.000000,0.000000,0.000000,1.000000,-0.200253,0.242064,0.150000,0.000000,0.000000,0.000000
37.505553,83.065593,204.750000,0.000000,0.000000,1.000000,-0.207757,0.235654,0.150000,0.000000,0.000000,0.000000
36.448431,84.227355,205.500000,0.000000,0.000000,1.000000,-0.215057,0.229012,0.150000,0.000000,0.000000,0.000000
35.355339,85.355339,206.250000,0.000000,0.000000,1.000000,-0.222144,0.222144,0.150000,0.000000,0.000000,0.000000
34.227355,86.448431,207.000000,0.000000,0.000000,1.000000,-0.229012,0.215057,0.150000,0.000000,0.000000,0.000000
33.065593,87.505553,207.750000,0.000000,0.000000,1.000000,-0.235654,0.207757,0.150000,0.000000,0.000000,0.000000
31.871199,88.525662,208.500000,0.000000,0.000000,1.000000,-0.242064,0.200253,0.150000,0.000000,0.000000,0.000000
30.645353,89.507751,209.250000,0.000000,0.000000,1.000000,-0.248235,0.192550,0.150000,0.000000,0.000000,0.000000
29.389263,90.450850,210.000000,0.000000,0.000000,1.000000,-0.254160,0.184658,0.150000,0.000000,0.000000,0.000000
28.104169,91.354029,210.750000,0.000000,0.000000,1.000000,-0.259835,0.176584,0.150000,0.000000,0.000000,0.000000
26.791340,92.216396,211.500000,0.000000,0.000000,1.000000,-0.265253,0.168335,0.150000,0.000000,0.000000,0.000000
25.452071,93.037101,212.250000,0.000000,0.000000,1.000000,-0.270410,0.159920,0.150000,0.000000,0.000000,0.000000
24.087684,93.815334,213.000000,0.000000,0.000000,1.000000,-0.275300,0.151347,0.150000,0.000000,0.000000,0.000000
22.699525,94.550326,213.750000,0.000000,0.000000,1.000000,-0.279918,0.142625,0.150000,0.000000,0.000000,0.000000
21.288965,95.241353,214.500000,0.000000,0.000000,1.000000,-0.284260,0.133763,0.150000,0.000000,0.000000,0.000000
19.857395,95.887731,215.250000,0.000000,0.000000,1.000000,-0.288321,0.124768,0.150000,0.000000,0.000000,0.000000
18.406228,96.488824,216.000000,0.000000,0.000000,1.000000,-0.292098,0.115650,0.150000,0.000000,0.000000,0.000000
16.936896,97.044038,216.750000,0.000000,0.000000,1.000000,-0.295586,0.106418,0.150000,0.000000,0.000000,0.000000
15.450850,97.552826,217.500000,0.000000,0.000000,1.000000,-0.298783,0.097081,0.150000,0.000000,0.000000,0.000000
13.949555,98.014684,218.250000,0.000000,0.000000,1.000000,-0.301685,0.087648,0.150000,0.000000,0.000000,0.000000
12.434494,98.429158,219.000000,0.000000,0.000000,1.000000,-0.304289,0.078128,0.150000,0.000000,0.000000,0.000000
10.907162,98.795838,219.750000,0.000000,0.000000,1.000000,-0.306593,0.068532,0.150000,0.000000,0.000000,0.000000
9.369066,99.114363,220.500000,0.000000,0.000000,1.000000,-0.308595,0.058868,0.150000,0.000000,0.000000,0.000000
7.821723,99.384417,221.250000,0.000000,0.000000,1.000000,-0.310291,0.049145,0.150000,0.000000,0.000000,0.000000
6.266662,99.605735,222.000000,0.000000,0.000000,1.000000,-0.311682,0.039375,0.150000,0.000000,0.000000,0.000000
4.705416,99.778098,222.750000,0.000000,0.000000,1.000000,-0.312765,0.029565,0.150000,0.000000,0.000000,0.000000
3.139526,99.901336,223.500000,0.000000,0.000000,1.000000,-0.313539,0.019726,0.150000,0.000000,0.000000,0.000000
1.570538,99.975328,224.250000,0.000000,0.000000,1.000000,-0.314004,0.009868,0.150000,0.000000,0.000000,0.000000
0.000000,100.000000,225.000000,0.000000,0.000000,1.000000,-0.314159,0.000000,0.150000,0.000000,0.000000,0.000000
-1.570538,99.975328,225.750000,0.000000,0.000000,1.000000,-0.314004,-0.009868,0.150000,0.000000,0.000000,0.000000
-3.139526,99.901336,226.500000,0.000000,0.000000,1.000000,-0.313539,-0.019726,0.150000,0.000000,0.000000,0.000000
-4.705416,99.778098,227.250000,0.000000,0.000000,1.000000,-0.312765,-0.029565,0.150000,0.000000,0.000000,0.000000
-6.266662,99.605735,228.000000,0.000000,0.000000,1.000000,-0.311682,-0.039375,0.150000,0.000000,0.000000,0.000000
-7.821723,99.384417,228.750000,0.000000,0.000000,1.000000,-0.310291,-0.049145,0.150000,0.000000,0.000000,0.000000
-9.369066,99.114363,229.500000,0.000000,0.000000,1.000000,-0.308595,-0.058868,0.150000,0.000000,0.000000,0.000000
-10.907162,98.795838,230.250000,0.000000,0.000000,1.000000,-0.306593,-0.068532,0.150000,0.000000,0.000000,0.000000
-12.434494,98.429158,231.000000,0.000000,0.000000,1.000000,-0.304289,-0.078128,0.150000,0.000000,0.000000,0.000000
-13.949555,98.014684,231.750000,0.000000,0.000000,1.000000,-0.301685,-0.087648,0.150000,0.000000,0.000000,0.000000
-15.450850,97.552826,232.500000,0.000000,0.000000,1.000000,-0.298783,-0.097081,0.150000,0.000000,0.000000,0.000000
-16.936896,97.044038,233.250000,0.000000,0.000000,1.000000,-0.295586,-0.106418,0.150000,0.000000,0.000000,0.000000
-18.406228,96.488824,234.000000,0.000000,0.000000,1.000000,-0.292098,-0.115650,0.150000,0.000000,0.000000,0.000000
-19.857395,95.887731,234.750000,0.000000,0.000000,1.000000,-0.288321,-0.124768,0.150000,0.000000,0.000000,0.000000
-21.288965,95.241353,235.500000,0.000000,0.000000,1.000000,-0.284260,-0.133763,0.150000,0.000000,0.000000,0.000000
-22.699525,94.550326,236.250000,0.000000,0.000000,1.000000,-0.279918,-0.142625,0.150000,0.000000,0.000000,0.000000
-24.087684,93.815334,237.000000,0.000000,0.000000,1.000000,-0.275300,-0.151347,0.150000,0.000000,0.000000,0.000000
-25.452071,93.037101,237.750000,0.000000,0.000000,1.000000,-0.270410,-0.159920,0.150000,0.000000,0.000000,0.000000
-26.791340,92.216396,238.500000,0.000000,0.000000,1.000000,-0.265253,-0.168335,0.150000,0.000000,0.000000,0.000000
-28.104169,91.354029,239.250000,0.000000,0.000000,1.000000,-0.259835,-0.176584,0.150000,0.000000,0.000000,0.000000
-29.389263,90.450850,240.000000,0.000000,0.000000,1.000000,-0.254160,-0.184658,0.150000,0.000000,0.000000,0.000000
-30.645353,89.507751,240.750000,0.000000,0.000000,1.000000,-0.248235,-0.192550,0.150000,0.000000,0.000000,0.000000
-31.871199,88.525662,241.500000,0.000000,0.000000,1.000000,-0.242064,-0.200253,0.150000,0.000000,0.000000,0.000000
-33.065593,87.505553,242.250000,0.000000,0.000000,1.000000,-0.235654,-0.207757,0.150000,0.000000,0.000000,0.000000
-34.227355,86.448431,243.000000,0.000000,0.000000,1.000000,-0.229012,-0.215057,0.150000,0.000000,0.000000,0.000000
-35.355339,85.355339,243.750000,0.000000,0.000000,1.000000,-0.222144,-0.222144,0.150000,0.000000,0.000000,0.000000
-36.448431,84.227355,244.500000,0.000000,0.000000,1.000000,-0.215057,-0.229012,0.150000,0.000000,0.000000,0.000000
-37.505553,83.065593,245.250000,0.000000,0.000000,1.000000,-0.207757,-0.235654,0.150000,0.000000,0.000000,0.000000
-38.525662,81.871199,246.000000,0.000000,0.000000,1.000000,-0.200253,-0.242064,0.150000,0.000000,0.000000,0.000000
-39.507751,80.645353,246.750000,0.000000,0.000000,1.000000,-0.192550,-0.248235,0.150000,0.000000,0.000000,0.000000
-40.450850,79.389263,247.500000,0.000000,0.000000,1.000000,-0.184658,-0.254160,0.150000,0.000000,0.000000,0.000000
-41.354029,78.104169,248.250000,0.000000,0.000000,1.000000,-0.176584,-0.259835,0.150000,0.000000,0.000000,0.000000
-42.216396,76.791340,249.000000,0.000000,0.000000,1.000000,-0.168335,-0.265253,0.150000,0.000000,0.000000,0.000000
-43.037101,75.452071,249.750000,0.000000,0.000000,1.000000,-0.159920,-0.270410,0.150000,0.000000,0.000000,0.000000
-43.815334,74.087684,250.500000,0.000000,0.000000,1.000000,-0.151347,-0.275300,0.150000,0.000000,0.000000,0.000000
-44.550326,72.699525,251.250000,0.000000,0.000000,1.000000,-0.142625,-0.279918,0.150000,0.000000,0.000000,0.000000
-45.241353,71.288965,252.000000,0.000000,0.000000,1.000000,-0.133763,-0.284260,0.150000,0.000000,0.000000,0.000000
-45.887731,69.857395,252.750000,0.000000,0.000000,1.000000,-0.124768,-0.288321,0.150000,0.000000,0.000000,0.000000
-46.488824,68.406228,253.500000,0.000000,0.000000,1.000000,-0.115650,-0.292098,0.150000,0.000000,0.000000,0.000000
-47.044038,66.936896,254.250000,0.000000,0.000000,1.000000,-0.106418,-0.295586,0.150000,0.000000,0.000000,0.000000
-47.552826,65.450850,255.000000,0.000000,0.000000,1.000000,-0.097081,-0.298783,0.150000,0.000000,0.000000,0.000000
-48.014684,63.949555,255.750000,0.000000,0.000000,1.000000,-0.087648,-0.301685,0.150000,0.000000,0.000000,0.000000
-48.429158,62.434494,256.500000,0.000000,0.000000,1.000000,-0.078128,-0.304289,0.150000,0.000000,0.000000,0.000000
-48.795838,60.907162,257.250000,0.000000,0.000000,1.000000,-0.068532,-0.306593,0.150000,0.000000,0.000000,0.000000
-49.114363,59.369066,258.000000,0.000000,0.000000,1.000000,-0.058868,-0.308595,0.150000,0.000000,0.000000,0.000000
-49.384417,57.821723,258.750000,0.000000,0.000000,1.000000,-0.049145,-0.310291,0.150000,0.000000,0.000000,0.000000
-49.605735,56.266662,259.500000,0.000000,0.000000,1.000000,-0.039375,-0.311682,0.150000,0.000000,0.000000,0.000000
-49.778098,54.705416,260.250000,0.000000,0.000000,1.000000,-0.029565,-0.312765,0.150000,0.000000,0.000000,0.000000
-49.901336,53.139526,261.000000,0.000000,0.000000,1.000000,-0.019726,-0.313539,0.150000,0.000000,0.000000,0.000000
-49.975328,51.570538,261.750000,0.000000,0.000000,1.000000,-0.009868,-0.314004,0.150000,0.000000,0.000000,0.000000
-50.000000,50.000000,262.500000,0.000000,0.000000,1.000000,-0.000000,-0.314159,0.150000,0.000000,0.000000,0.000000
-49.975328,48.429462,263.250000,0.000000,0.000000,1.000000,0.009868,-0.314004,0.150000,0.000000,0.000000,0.000000
-49.901336,46.860474,264.000000,0.000000,0.000000,1.000000,0.019726,-0.313539,0.150000,0.000000,0.000000,0.000000
-49.778098,45.294584,264.750000,0.000000,0.000000,1.000000,0.029565,-0.312765,0.150000,0.000000,0.000000,0.000000
-49.605735,43.733338,265.500000,0.000000,0.000000,1.000000,0.039375,-0.311682,0.150000,0.000000,0.000000,0.000000
-49.384417,42.178277,266.250000,0.000000,0.000000,1.000000,0.049145,-0.310291,0.150000,0.000000,0.000000,0.000000
-49.114363,40.630934,267.000000,0.000000,0.000000,1.000000,0.058868,-0.308595,0.150000,0.000000,0.000000,0.000000
-48.795838,39.092838,267.750000,0.000000,0.000000,1.000000,0.068532,-0.306593,0.150000,0.000000,0.000000,0.000000
-48.429158,37.565506,268.500000,0.000000,0.000000,1.000000,0.078128,-0.304289,0.150000,0.000000,0.000000,0.000000
-48.014684,36.050445,269.250000,0.000000,0.000000,1.000000,0.087648,-0.301685,0.150000,0.000000,0.000000,0.000000
-47.552826,34.549150,270.000000,0.000000,0.000000,1.000000,0.097081,-0.298783,0.150000,0.000000,0.000000,0.000000
-47.044038,33.063104,270.750000,0.000000,0.000000,1.000000,0.106418,-0.295586,0.150000,0.000000,0.000000,0.000000
-46.488824,31.593772,271.500000,0.000000,0.000000,1.000000,0.115650,-0.292098,0.150000,0.000000,0.000000,0.000000
-45.887731,30.142605,272.250000,0.000000,0.000000,1.000000,0.124768,-0.288321,0.150000,0.000000,0.000000,0.000000
-45.241353,28.711035,273.000000,0.000000,0.000000,1.000000,0.133763,-0.284260,0.150000,0.000000,0.000000,0.000000
-44.550326,27.300475,273.750000,0.000000,0.000000,1.000000,0.142625,-0.279918,0.150000,0.000000,0.000000,0.000000
-43.815334,25.912316,274.500000,0.000000,0.000000,1.000000,0.151347,-0.275300,0.150000,0.000000,0.000000,0.000000
-43.037101,24.547929,275.250000,0.000000,0.000000,1.000000,0.159920,-0.270410,0.150000,0.000000,0.000000,0.000000
-42.216396,23.208660,276.000000,0.000000,0.000000,1.000000,0.168335,-0.265253,0.150000,0.000000,0.000000,0.000000
-41.354029,21.895831,276.750000,0.000000,0.000000,1.000000,0.176584,-0.259835,0.150000,0.000000,0.000000,0.000000
-40.450850,20.610737,277.500000,0.000000,0.000000,1.000000,0.184658,-0.254160,0.150000,0.000000,0.000000,0.000000
-39.507751,19.354647,278.250000,0.000000,0.000000,1.000000,0.192550,-0.248235,0.150000,0.000000,0.000000,0.000000
-38.525662,18.128801,279.000000,0.000000,0.000000,1.000000,0.200253,-0.242064,0.150000,0.000000,0.000000,0.000000
-37.505553,16.934407,279.750000,0.000000,0.000000,1.000000,0.207757,-0.235654,0.150000,0.000000,0.000000,0.000000
-36.448431,15.772645,280.500000,0.000000,0.000000,1.000000,0.215057,-0.229012,0.150000,0.000000,0.000000,0.000000
-35.355339,14.644661,281.250000,0.000000,0.000000,1.000000,0.222144,-0.222144,0.150000,0.000000,0.000000,0.000000
-34.227355,13.551569,282.000000,0.000000,0.000000,1.000000,0.229012,-0.215057,0.150000,0.000000,0.000000,0.000000
-33.065593,12.494447,282.750000,0.000000,0.000000,1.000000,0.235654,-0.207757,0.150000,0.000000,0.000000,0.000000
-31.871199,11.474338,283.500000,0.000000,0.000000,1.000000,0.242064,-0.200253,0.150000,0.000000,0.000000,0.000000
-30.645353,10.492249,284.250000,0.000000,0.000000,1.000000,0.248235,-0.192550,0.150000,0.000000,0.000000,0.000000
-29.389263,9.549150,285.000000,0.000000,0.000000,1.000000,0.254160,-0.184658,0.150000,0.000000,0.000000,0.000000
-28.104169,8.645971,285.750000,0.000000,0.000000,1.000000,0.259835,-0.176584,0.150000,0.000000,0.000000,0.000000
-26.791340,7.783604,286.500000,0.000000,0.000000,1.000000,0.265253,-0.168335,0.150000,0.000000,0.000000,0.000000
-25.452071,6.962899,287.250000,0.000000,0.000000,1.000000,0.270410,-0.159920,0.150000,0.000000,0.000000,0.000000
-24.087684,6.184666,288.000000,0.000000,0.000000,1.000000,0.275300,-0.151347,0.150000,0.000000,0.000000,0.000000
-22.699525,5.449674,288.750000,0.000000,0.000000,1.000000,0.279918,-0.142625,0.150000,0.000000,0.000000,0.000000
-21.288965,4.758647,289.500000,0.000000,0.000000,1.000000,0.284260,-0.133763,0.150000,0.000000,0.000000,0.000000
-19.857395,4.112269,290.250000,0.000000,0.000000,1.000000,0.288321,-0.124768,0.150000,0.000000,0.000000,0.000000
-18.406228,3.511176,291.000000,0.000000,0.000000,1.000000,0.292098,-0.115650,0.150000,0.000000,0.000000,0.000000
-16.936896,2.955962,291.750000,0.000000,0.000000,1.000000,0.295586,-0.106418,0.150000,0.000000,0.000000,0.000000
-15.450850,2.447174,292.500000,0.000000,0.000000,1.000000,0.298783,-0.097081,0.150000,0.000000,0.000000,0.000000
-13.949555,1.985316,293.250000,0.000000,0.000000,1.000000,0.301685,-0.087648,0.150000,0.000000,0.000000,0.000000
-12.434494,1.570842,294.000000,0.000000,0.000000,1.000000,0.304289,-0.078128,0.150000,0.000000,0.000000,0.000000
-10.907162,1.204162,294.750000,0.000000,0.000000,1.000000,0.306593,-0.068532,0.150000,0.000000,0.000000,0.000000
-9.369066,0.885637,295.500000,0.000000,0.000000,1.000000,0.308595,-0.058868,0.150000,0.000000,0.000000,0.000000
-7.821723,0.615583,296.250000,0.000000,0.000000,1.000000,0.310291,-0.049145,0.150000,0.000000,0.000000,0.000000
-6.266662,0.394265,297.000000,0.000000,0.000000,1.000000,0.311682,-0.039375,0.150000,0.000000,0.000000,0.000000
-4.705416,0.221902,297.750000,0.000000,0.000000,1.000000,0.312765,-0.029565,0.150000,0.000000,0.000000,0.000000
-3.139526,0.098664,298.500000,0.000000,0.000000,1.000000,0.313539,-0.019726,0.150000,0.000000,0.000000,0.000000
-1.570538,0.024672,299.250000,0.000000,0.000000,1.000000,0.314004,-0.009868,0.150000,0.000000,0.000000,0.000000
